RGIId,CenLat,CenLon,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
RGI60-07.01501,79.2929,18.6187,-390.98114114621126,-1025.577069874143,-273.1288006634113,143.19976699670485,-491.4205914749738,-501.1664359671363,-118.002542653454,-383.4018581774002,-577.80211348044,-308.2847117786648,-280.21114519296304,-299.48946235890827,-318.7806979321383,-503.7743974038032,-901.811021523369,-514.0246699353083,63.10403747618374,-235.5682041030745,62.22084296804181,94.88821793067464,-402.6694649065851,-122.29092462074114,408.0405134539437,-412.45355025014817,-63.32002131284096,-48.56057031613293,205.68417014511752,419.8946428096299,-435.9319221735169,208.54636018878497,67.73963473460155,391.7820643545284,-54.089156873501565,-220.15480099682875,-11.040823780240254,-42.13279787004684,451.5968361878963,240.48514470196076,-246.0288230381706,-57.40346164711524,191.17686976724363,620.843404528001,-64.65402263338598,4.316725490243203,-208.5245717094073,500.8217995806452,306.51675243134605,-484.1384585797823,349.9601877297274,-103.65366114206007,520.6224536903608,99.99292276759238,-289.7589693018197,77.03079994943921,431.0874951560846,-79.90907330382042,64.60191979395691,-231.1571667459337,-410.7416625339073,-273.09210088911755,-18.116580290226537,72.78412324954097,398.3679812441707,136.4732215908843,223.54835817999387,-423.2124868434784,230.7502064062842,-566.5247261888305,238.0548240319785,-167.24415889404472,-427.27367952126383,-57.4607690653373,-298.4895534803826,-93.80610227146636,-1074.3848264054425,8.386992485163027,-921.2890214548356,-403.2691863399299
RGI60-07.01502,79.3339,18.7665,-415.4792876396607,-1050.4310546354372,-296.95625053513305,120.07486104745676,-514.8745410830634,-524.3206771401107,-140.45759060585473,-405.7892688027271,-600.0401665824336,-329.9019079234403,-301.43399417484545,-320.35154067697647,-339.2679548432588,-524.0361012096845,-922.0424756932003,-533.4308936637133,44.7282140999594,-253.7623912962788,44.81894738752156,78.03714623241477,-419.47239011061015,-138.43936533746538,392.48751892535495,-427.3919543409704,-77.60033486073195,-62.17830665485887,192.78265045126952,407.74569041316585,-447.2891187786351,198.0090590916056,58.07796381983635,383.0499476940329,-61.8434216662736,-226.86676005040255,-16.65624547064405,-46.57580077426909,448.4075209851996,238.6242842850325,-246.45506309332825,-56.30174042788361,193.9182172442803,625.5012201985269,-58.192325794065226,13.02641626599603,-197.6220753447317,514.1636956300235,322.4383983229351,-465.41449359492105,371.8396268179793,-78.0767091770956,549.9528643398695,133.29612572478044,-251.7822625944252,119.22378936344136,476.8890659794184,-34.360658468377586,109.10627329770212,-188.01559924359583,-371.035578906224,-282.3117292421253,-36.89455845232531,50.93332407426407,373.6968132090428,109.1068798220492,177.7589210559902,-473.73129909737247,176.72468573363102,-625.6048271166617,170.04601647030705,-294.0128390766276,-561.1781217784988,-192.6153459672917,-433.9044222136579,-229.64827816194733,-1206.4167715040396,-117.62825703745114,-1043.435367058268,-520.6325989352772
RGI60-07.01503,79.3366,18.4878,-182.01227483473448,-817.3078853749879,-64.11588715464089,352.604630029134,-282.7203270008287,-292.5216411727739,90.99414852445264,-174.73097893091858,-369.3852875436028,-99.64100497980398,-71.59458976730338,-90.95206895462574,-110.32535080902208,-295.576793722324,-694.0964013384361,-305.9779567313891,271.6762658216181,-27.386948310183904,270.6280299398601,303.24032132133686,-194.93003825062797,85.44261873463287,615.6690379244651,-204.9395291722203,144.07672957844557,158.7019310347513,412.8099951662645,626.8739361233471,-229.11005202328727,415.1940809744301,274.2030422109465,598.0475828405497,151.95985188738717,-14.339268631130508,194.51673850720584,163.144606328438,656.5681225724123,445.1157937837437,-41.770523099584906,146.43778739408327,394.5520300270894,823.791283395978,137.63401383268246,206.0628085928965,-7.575944749117056,700.8900474161703,505.52142642934297,-286.37000101562705,546.3391317143455,90.81365481611648,713.3322608877418,290.4009411361756,-101.65939207349447,262.3815967023845,613.6287218530033,103.3453786075018,248.56695256524864,-45.208588622815896,-219.46002367389488,-41.140810331047554,219.862691971362,313.932983339016,639.8959017483163,377.80483501751206,445.1858881712282,-205.97385226364048,446.2583342951064,-352.33545144198536,453.256537338952,41.59314778021273,-221.9157779778509,148.3590275404373,-91.76767791202676,112.82486394646526,-867.743115878126,216.85576999593505,-713.1662843355216,-194.64828954457136
RGI60-07.01504,79.1655,18.3151,-225.74151493954375,-860.8108726182919,-107.63717090487772,309.1292361651239,-325.957441135584,-335.6279226219274,47.95302895651943,-217.58586772572343,-412.0614373328768,-142.21595985411872,-114.01927126767676,-133.2118005682063,-152.41355258389677,-337.4568070008279,-735.7226445200355,-347.48321356517306,230.2665423082649,-68.53529681205889,229.6439145882946,262.4782577121915,-235.3640054418528,45.24341596031231,575.7167216440772,-244.6051035233097,104.66812503515813,119.65164441431232,374.0729912353817,588.4694349911081,-267.1610801943129,377.5642463142709,236.9882147684389,561.2620065539317,115.65198108254856,-50.15353555635143,174.63154759891296,128.47933036848883,622.5227714449951,411.77441151537903,-74.38874099979284,114.64157882845468,363.66374354724064,793.332933332981,108.68099889121956,178.2187296486452,-83.30181029378795,620.4153251046921,385.75138795666174,-327.0248353452581,501.4842225748486,40.58357004935016,311.1422262995491,252.63968500713557,-147.19326920041067,189.12354298432803,417.8667346301864,-90.7507652396495,199.6407988587325,-78.06490249328826,-239.91605688225977,-62.98448509594881,165.66526078055784,236.42652570690748,545.001065306468,164.82268715758605,409.535660704051,-254.41393723675583,389.452310331321,-376.72852773607406,425.92631079323456,-24.81693422171173,-357.65582325738944,44.03033812166482,-157.5703389796,17.229981421973722,-932.9003713189908,90.23325975775266,-807.2415576560131,-267.47685228617496
RGI60-07.01507,78.8292,20.8581,-638.8623401877705,-1275.729682724914,-520.2166154745028,-102.10988888502766,-738.9859729803895,-748.5800486392782,-363.7481896793047,-629.9660139154613,-824.9052657790535,-554.1368154707282,-525.7329024622857,-544.8551987567837,-563.9823904122134,-749.4404339611391,-1148.751289816567,-759.2093710423321,-179.58738072275807,-479.12200003034087,-179.8916629833933,-146.79022300841623,-645.9393051276322,-364.879156423876,165.81511378652976,-654.326626773143,-304.7812841322343,-289.676247983621,-35.00681492676,179.6474760779659,-675.7148363941105,-30.79415005966534,-171.10447571688934,153.47255004643688,-291.85464127120497,-457.3298662194043,-230.1542380386168,-278.0751592299405,216.34536340251725,5.932690323648372,-479.80124654822686,-290.3816195219922,-40.96761694293855,389.5997503213921,-294.9201692332997,-224.4674624990589,-493.52006981432646,209.71766911797332,-31.248941941142974,-731.5307721909484,97.20434621335374,-361.13960464249226,-149.75751174150076,-149.1188435417079,-549.7045900852474,-218.549688514184,-7.674071523441619,-514.9564843177825,-203.64969263004923,-475.5191175524002,-628.7706164296944,-434.3908746997674,-213.85598616552795,-146.75074875518706,157.0832753120597,-245.9724231064187,-12.591764000333947,-686.624911190021,-48.436274230789664,-810.952343545786,-5.788760790535301,-475.3648205646529,-824.1584591007863,-415.4644069074188,-609.8119382694808,-438.6025500171904,-1383.2780831808002,-367.2617614364023,-1260.8146808283254,-714.1979687828314
RGI60-07.01509,78.4642,18.8971,-666.1298574346066,-1298.1027564774668,-548.602523434992,-133.8689821871953,-765.8589335636126,-775.4825523251752,-393.7724053034642,-658.0164797397341,-851.5436741930965,-583.0140388833227,-554.9546257288895,-574.0531859006488,-593.1607637613997,-777.3009140129557,-1173.6236357495002,-787.2763817338041,-212.34273169933817,-509.6857609402266,-212.95870075752637,-180.28216744679725,-675.6939259436111,-395.52523011156313,134.95945693209887,-685.3593529041987,-336.06686061718244,-321.09277777184803,-66.65821804913372,147.75246214503667,-707.8626593525121,-63.13615717497359,-203.69865068540503,120.59503867901482,-324.99935598676086,-490.7807973336103,-263.2975678997162,-312.1071947287352,181.96931762991488,-28.752818069057867,-514.8710566926569,-325.80114773177337,-76.73593940896085,352.5108889467705,-331.6798902519858,-262.4678616305459,-533.4940265855914,169.17301628462403,-73.2795743772066,-770.466472170947,58.019119022332106,-399.6084361146689,-202.1047958746732,-187.36419865869783,-590.0461115194546,-259.33931597994007,-51.01736842083629,-559.5079491662914,-242.65499042064928,-514.6395440144258,-670.3749459893204,-490.657296974712,-277.58567664293327,-219.30794052463816,85.81316248380638,-316.10734488281014,-38.5152877024859,-700.7726066575929,-57.3122431105903,-814.4316588259843,-18.6934453938473,-467.8502900489266,-797.7894766493346,-393.9628022335347,-595.5525319044971,-424.849837027828,-1366.2019580386657,-360.32740422760537,-1249.2614571402105,-703.6190868949851
RGI60-07.01511,78.4853,18.4995,-546.8439841623631,-1176.268719315188,-428.8870346396944,-15.125296846795102,-644.5283150848541,-653.6588246926167,-272.7662105764023,-535.6244527337057,-727.9890436914081,-459.8446823867435,-431.33809403233806,-449.8108454554542,-468.27267788527854,-651.1871456998073,-1045.54340818866,-659.8572509248885,-86.19877919556008,-381.8365154926548,-85.38867325680003,-52.06777609001156,-545.0155207762214,-264.33323311614566,266.9982671717674,-552.4235024539732,-202.2164701602721,-186.24314385083704,69.20479349129687,284.6772904591713,-569.824148186408,76.09390370595736,-63.23292299438006,262.353930354005,-181.86931827634547,-346.21406315592463,-117.48278765188734,-164.39729161509035,331.3769932454201,122.46988784993108,-361.7431867029786,-170.6331180676682,80.60613153146413,511.9160734582164,-169.63082534008822,-98.03270976705237,-365.01683769827866,340.7955632132424,102.61841785667984,-592.8579007549313,239.2457029990324,-214.4874122286852,-4.157604121218299,5.635238711939447,-393.49445743917033,-58.77511595212703,154.7310883613121,-354.11406586897886,-39.74808345941997,-311.7394569511457,-466.4537895926624,-313.21872265895115,-111.54026667105208,-61.41437212777766,239.36750808512937,-167.63486044798816,43.26462756173711,-627.8685790981662,9.999374084896957,-755.9663164030068,14.559463927658602,-526.7082846986773,-853.7162824057414,-456.4068487970247,-664.6740199161726,-494.3629706001398,-1427.1688036823164,-413.8547046301582,-1292.035791603561,-738.9603448272495
RGI60-07.01512,78.5392,18.6263,-447.7312916997132,-1076.834104746176,-330.2735080401844,82.93669751090383,-546.1624766315368,-555.5080500250004,-175.15951816275114,-438.0372758931821,-630.4871174104451,-362.81624948713807,-334.5934503144863,-353.3198225493491,-372.04434615086535,-555.0951799031071,-949.4231507770256,-564.3635250708971,8.502097540774523,-287.22208093816096,8.637999826699483,41.57556109761184,-451.3344460989915,-171.1108829972396,359.8214518649783,-460.01592244934335,-110.24085036404564,-94.71867466146992,160.25997230408973,375.2430237499795,-479.769211616949,165.6147834868053,25.73037564519792,350.73444478016665,-94.09873357671246,-259.0816052717136,-31.217413183979037,-78.63356870932218,416.4074547147013,206.73168922904767,-278.28589827903625,-88.01846210711288,162.33948900011126,592.7821695858999,-89.7650286668606,-19.118998469532457,-286.4217957459551,418.425434678557,179.76485724026307,-517.9231555078102,313.1648290480922,-141.78091229262964,73.17117394511624,76.98102804298243,-322.12690295570866,13.23937013521166,228.9006692262488,-280.38984784364595,31.14005453620596,-243.25653279146857,-403.87016528317577,-269.2444964780782,-65.9185434851647,-14.70288611910221,289.19708565637416,-109.02861400531208,159.7213460247158,-500.18147744690594,143.7064731911795,-617.1090944711568,161.69884305318078,-335.8515058516244,-656.7058331380197,-258.9742524175347,-468.3029778339944,-297.2360527919502,-1233.848319486154,-225.07748072225044,-1107.117736636983,-558.7961773524529
RGI60-07.01513,77.891,22.4426,-563.5376210362252,-1201.1550810534998,-444.2675987856055,-25.292259759050303,-662.8964674124221,-672.2566099778169,-286.5824761697847,-552.9392093402737,-747.8995549472581,-476.4340220020397,-447.6911459019376,-466.5356985442004,-485.37346206881136,-670.782660750408,-1070.3567902813902,-679.8645432137553,-98.98837972074936,-398.590151336879,-98.49963915165978,-64.92493013972813,-564.3911646568883,-282.7302261147013,248.47757905646512,-571.1726601608976,-221.03248293243527,-205.454287323204,49.82695894837111,265.1245054123118,-589.5605170516546,55.99613056011022,-83.58332129009642,241.79179539473583,-202.7208148510893,-367.2978111279676,-136.14684411788753,-186.14654108746743,309.36307011958763,100.06233278696808,-384.402886654291,-193.67288792864736,57.14391612985244,489.77200979150666,-193.4310408643232,-120.64609174464906,-399.8921809649523,304.03620163466564,55.20922357343116,-623.860059097644,207.82187479460012,-247.49622683992465,-124.91484852922804,-27.503475259141904,-425.373802620148,-95.5941738695538,93.57641976483356,-413.2388404798261,-73.80530129474532,-342.8381232283244,-494.2824640449829,-344.46844095302606,-138.23199195929547,-73.61416091285449,242.3875719337315,-240.05155239963003,67.82747190194237,-596.4495894806327,15.389021809597514,-742.0470155043422,51.26125227988693,-467.4675455675677,-841.3775685177576,-446.95071839866455,-602.0306694015534,-447.047197756261,-1384.0382816229744,-375.3831963850064,-1263.4667341350255,-706.719758302539
RGI60-07.01514,77.6222,21.8435,-710.2717771018667,-1338.724748582243,-592.2179378505459,-178.8781821527599,-807.2962253315044,-816.2707065898853,-435.7412258272194,-698.0917857315262,-890.0377311641817,-622.0877311977629,-593.4469579849591,-611.7155902626856,-629.9661300479816,-812.4406030585449,-1206.0645231665594,-820.6860031234365,-247.5786678017019,-542.5891456391114,-246.29950621551689,-212.771883264864,-704.7934309697935,-423.9566238489704,107.73285639095285,-711.4203372700345,-360.7488008189145,-344.6352797101904,-88.77652172603877,127.12725994669714,-726.9206212798877,-80.70455522771044,-219.58089823577868,106.5395428560894,-337.18999221038104,-500.9337136313365,-267.9133972695534,-317.97296494922307,178.53342226496474,-29.71326117646233,-513.0431606388236,-321.1071113028628,-69.00000321931878,365.0696394763917,-316.6746401822319,-242.21764121177856,-523.7684604519312,181.53333460273765,-68.64056749315903,-739.2404885396778,94.90429683671778,-566.5515598953277,-532.7494495606004,-275.1944330975648,-668.6954090529764,-265.2462332076302,-115.90924675322906,-633.5904542329674,-340.7169773652472,-674.0576509445864,-903.3446808170156,-653.2085801493135,-358.4452670802398,-309.14164014111424,-25.7527585011744,-556.4683882919778,-185.9555110175338,-827.0787066052615,-165.52931595584573,-891.579511530863,-177.45299641237486,-684.8424537073365,-1106.8704880213163,-663.6698861321082,-803.1789672900483,-743.217102999615,-1619.0106856900074,-732.9436990277115,-1477.2720514808957,-982.3090649651086
RGI60-07.01515,78.137,21.6842,-751.6669645366717,-1392.1907527494698,-632.0065449255504,-211.24040029400064,-851.7577429450239,-861.2379905722336,-473.92878966675903,-741.5546245247858,-937.4692948757196,-664.8856707876513,-636.1080053655427,-655.1329392475989,-674.1546608606416,-860.4928345072793,-1261.952955944948,-869.8353492256886,-286.4911828775134,-587.5476803862423,-286.2484941279758,-252.6564668773508,-754.4830670033242,-472.558261760708,58.488881586187496,-761.3115918426652,-411.35908321350746,-395.9195775826382,-140.82757151267592,74.2715154450078,-780.6218943690507,-135.25436010135326,-275.0554826350209,50.07644668927848,-394.6809346353009,-559.5294417095494,-329.33952301157075,-378.94079904331,116.24465404501424,-93.3801577609491,-578.2193451026576,-387.86747169361325,-137.45043022643554,294.4675664244574,-389.006672928743,-316.97025890037946,-593.8627710513892,109.83944223207904,-137.1458921342398,-821.156995474177,9.776631251867975,-445.9418518963184,-302.2828953493124,-227.69757332100465,-626.3212166427107,-296.06545332401254,-101.4534601604728,-608.640182202517,-275.6731692995818,-545.732674006578,-699.058404097399,-547.0340880182684,-338.3236922711546,-273.51268943021086,26.233641915398827,-398.2459960870696,-114.665430405765,-793.4810379796111,-160.5402511651158,-919.43634122947,-111.30338559577446,-634.6806068469458,-1014.8068046395074,-598.0936632251776,-780.0439243862139,-614.5193743439715,-1552.4602044552316,-541.7284131429567,-1430.5121195204815,-875.7974315310163
RGI60-07.01516,78.1334,21.7933,-726.8380235106257,-1367.4725110379538,-607.1204286705308,-186.2531647858356,-826.8793782133384,-836.3425801001777,-448.9368702490707,-716.5954266094723,-912.5277896641182,-639.868033457742,-611.0617307576152,-630.0665678069829,-649.0671867884789,-835.4163965364545,-1236.929112326076,-844.7053893193734,-261.2158629700236,-562.301146784169,-260.9097237993515,-227.2770121522884,-729.1674982410623,-447.1869199739999,83.90069616002941,-735.8586618958049,-385.86023767728057,-370.3771580104087,-115.23538012705023,99.91636540039204,-754.9212485712886,-109.4970282652436,-249.23596888980083,75.96297613258487,-368.723933355222,-533.4960526393834,-303.21987236810253,-352.7404022861354,142.5393863508601,-66.98555301661165,-551.714477267122,-361.2450693034841,-110.70091068261756,321.3838231688179,-361.9594619546488,-289.733679595258,-566.4845121692047,137.41176841799373,-109.39400320495346,-793.1302938450148,38.06518215270337,-417.3770415726002,-273.66384939803896,-198.50163938378896,-596.7388785509413,-266.1797635551559,-71.39582305200044,-578.5671782904716,-245.56722955604516,-515.6163871996634,-668.8428507562197,-518.3122492140699,-310.2337526230843,-245.8125455649952,53.072449685055226,-373.518101623284,-102.34397382912294,-782.5643535628066,-150.0028700010107,-908.6661523908964,-99.03179156365265,-610.1733696405604,-988.8931098991028,-571.265387549792,-752.6475211486406,-586.9576570729712,-1525.7065449968793,-515.6384820364349,-1405.1324005116671,-850.8921697371492
RGI60-07.01517,78.1076,21.5192,-719.5312737614206,-1360.0810894965207,-599.8722521505911,-179.09365944410771,-819.6367948898371,-829.119938117994,-441.7991799030349,-709.4369726168848,-905.3608503853692,-632.7693290695047,-603.9923630635489,-623.0194846832311,-642.0431229963613,-828.3889487149224,-1229.864142619779,-837.7325493329699,-254.36703990170253,-555.4336270290029,-254.1221955019524,-220.5269349467017,-722.3688937501618,-440.43715362166967,90.61402797594567,-729.1804727442517,-379.2221762989961,-363.7727154851684,-108.67112957302928,106.43941687486506,-748.4403740767461,-103.05529534091148,-242.8370108054081,82.31721572068022,-362.4134365441095,-527.2312996508468,-296.89010621790885,-346.56328083891924,148.67146465036302,-60.894477553242325,-545.665909764759,-355.2331194220453,-104.72028639148618,327.2841132038155,-356.0351481094688,-283.8583326114159,-560.9957452458311,142.88410508694204,-104.17913059414973,-787.1382356324967,44.22117209270609,-411.01035646902017,-270.1294842529687,-191.30472831295987,-589.1318923961026,-257.9718189065194,-63.16282419791405,-570.6245458769166,-237.0335171143409,-507.9202642266267,-663.6120227374947,-528.5171076464768,-321.91389577815363,-257.7848367103788,42.01768442926252,-382.3165369251116,-83.26992810638566,-759.8362214808479,-126.03072872360347,-883.861889782019,-74.65236226439106,-594.3209417360597,-974.8716255084568,-557.7531142471325,-739.2172621869558,-573.9001440531272,-1512.0076093701518,-502.4042046358067,-1391.453398257503,-837.0102698888851
RGI60-07.01519,78.1064,21.6429,-602.2891125504048,-1242.8984893880286,-482.4778596850962,-61.550539319160336,-702.1466727866775,-711.5590904856926,-324.0887889567836,-591.7002690823898,-787.5812301667831,-514.8537547756255,-485.9845640532542,-504.9253315927803,-523.8591034410491,-710.1435078669974,-1111.594691223189,-719.2823430527001,-135.69486731249256,-436.70476986003655,-135.21581181037362,-101.48910631196418,-603.2967989809176,-321.2104986788525,209.98520218758577,-609.6592520135705,-259.5406425543859,-243.92774865553912,11.349826304301512,226.64589613154016,-628.0380513820223,17.551398448193844,-122.01191666684764,203.3747573694979,-241.11005298535548,-405.6651874799211,-175.0504869290016,-224.4205979898907,271.13433176008766,61.90994919561498,-422.4917692488035,-231.6625101764638,19.27814795561996,451.7770771489229,-231.06096865544305,-158.30980341852978,-434.84640250783656,269.68894657018103,23.33949226788487,-658.8634075929667,173.3611763543886,-280.92915357314524,-138.9415573656867,-59.08013954238262,-455.6708691700892,-123.35096391080369,72.44302325898896,-435.1014430468054,-101.744209277308,-372.9382624582991,-529.2604945790191,-404.7224924357191,-200.55258418170456,-137.63573389302218,160.6466685742317,-266.749781787978,14.155701738489384,-664.6074136397855,-31.677506973433125,-789.9253744115119,19.46642185967577,-492.90897624922616,-872.1102531247645,-454.1775875499594,-635.1639731271599,-469.6920476834872,-1408.225183712339,-398.7277618242772,-1287.9772550693478,-733.5066617744611
RGI60-07.01521,78.0812,21.5719,-666.597089149979,-1307.4279305093446,-547.0289883072868,-126.17692612854816,-767.0071091614967,-776.5663796710955,-389.1900423498967,-656.9958502534502,-853.0660496520004,-580.4652769717115,-551.7641804177181,-570.886239243895,-590.0078887883202,-776.5114692610697,-1178.2204797914906,-786.0582903804884,-202.60139900289408,-503.8792960696208,-202.57998602483545,-169.09174655225362,-671.2263060649183,-389.39168957243714,141.52715121422915,-678.4071238236331,-328.59166905539485,-313.29720445671086,-58.35331688122744,156.5921619163536,-698.4605820379871,-53.2599015437944,-193.2329847946533,131.72102919200827,-313.221520736265,-478.26138728284167,-248.0660084886545,-298.0779770990956,196.89507027326937,-12.950171550306464,-498.0150504030203,-307.8961272332222,-57.717718308644486,373.9569133814453,-309.7602312166572,-237.9648581792245,-515.9084080032371,187.4605528361443,-60.41662554398911,-743.352941946268,87.43737866840398,-368.4483820494948,-231.03936277999068,-150.05015068135214,-548.5943911618128,-218.2557088251782,-24.768482040649403,-532.1287966626572,-197.5921704562545,-468.1686382673529,-623.2256194069778,-479.457226061446,-271.17923950917105,-206.355927444419,93.37931562860234,-332.49934547064447,-35.27047435480219,-711.591060256898,-77.10435027834659,-832.9026097268224,-18.55046683741624,-508.996734192685,-887.5470071167227,-468.6321577299532,-648.8057941766496,-483.33614827092055,-1423.4387592258292,-416.4528994142791,-1307.6259836756603,-754.9497025092618
RGI60-07.01522,78.0677,22.285,-597.5783671495984,-1239.1405232215986,-478.0035713045109,-56.77193952342422,-698.3392721365378,-707.9750484256779,-320.26071450248617,-588.4187779121413,-784.7684035216984,-511.9576100167503,-483.30532929605766,-502.5293283902889,-521.7559954276406,-708.5435846943055,-1110.7659958677266,-718.2873544800268,-134.31703640162033,-436.0145155482357,-134.50649785626908,-101.09537991533269,-603.874376715064,-322.0658657414597,208.73040540406328,-611.3410200360466,-261.6544841736168,-246.5238517371648,8.269319868165384,223.05602339374792,-632.164192180767,12.8449024014714,-127.3196502782227,197.43625675176247,-247.72230488465556,-412.9853987004656,-183.06276869998925,-233.30745094994973,261.39518475452667,51.25030430609741,-434.1218512696462,-244.343595854689,5.465600785658331,436.9115516434666,-247.3549627928437,-175.88223334261613,-454.3157589612837,248.50881947313476,0.01098602776361,-683.7557662189739,146.31379576187948,-310.3804549195892,-173.4288242278453,-93.80225251770769,-492.94780885451735,-163.545697913525,29.15390098777437,-477.9385048588591,-143.570286947147,-413.9246637191085,-568.3969755487913,-415.3822235306173,-204.3870655081771,-137.56416242455248,163.0142106918476,-261.3653461710948,45.00127313799492,-630.7089437620305,4.244670445243823,-750.9052108573756,66.81912665748999,-419.15158099830194,-800.1410097273113,-380.34977673703935,-559.5247558391427,-394.0249718895233,-1335.0521735723978,-328.0097469154192,-1220.4462243864368,-668.3911468492274
RGI60-07.01523,79.7939,19.1863,-551.0551789931984,-1190.5677888059463,-431.870649123904,-11.991198828057929,-651.5095589966436,-661.119010080195,-274.65026346081163,-541.9551284407327,-737.6816459217202,-465.749533505675,-437.19485164477226,-456.3635701315464,-475.53531781195096,-661.7321278762357,-1062.674717660261,-671.4600701701867,-89.3670998624165,-390.10800167761823,-89.57449496874086,-56.28052912519823,-557.4613785484621,-275.95840963524404,254.83023773638556,-565.2567419989795,-215.57470472934776,-200.47264370171592,54.30761488036846,269.08001914185604,-586.1560388565861,58.823414149025766,-81.36425548273803,243.3699910064887,-201.81750324146432,-367.1074600712088,-157.2538917570589,-187.5051531959794,307.15982933822727,96.96414738453174,-388.4533606691891,-198.7351982438574,51.00415991235065,483.21983754815966,-201.80803283557776,-129.77272985303895,-341.40890267124706,369.7246837411441,176.69499297741754,-612.6794374787287,223.6354416093785,-226.0087075584665,401.23442643841,-16.981138589614638,-399.8030661243961,-29.57910758340676,327.17507308771553,-182.37138264334365,-41.160943380795615,-337.9289082559285,-521.6385418485613,-435.6443415024592,-186.1831951531273,-89.06648193791244,235.07595464896175,-21.151988890547333,68.80354500511646,-584.5111266903787,65.62283663503906,-737.3484091747749,76.01247961327104,-387.0193332141611,-671.0755794311552,-297.1757196033186,-532.8459182954198,-327.2229970070613,-1308.7562286380337,-214.116146163346,-1148.2474165131505,-625.7991198965283
RGI60-07.01524,78.0524,22.2671,-521.8064861813596,-1163.2695348318623,-401.8870409384727,19.561200656269715,-621.891048284175,-631.3422172694652,-243.39710490305123,-511.3840480981788,-707.5485564178961,-434.4982589240176,-405.6235979524956,-424.6221631214345,-443.6150922758917,-630.1770680881506,-1032.1863243704909,-639.4046670272015,-55.10169163442502,-356.54480884395866,-54.71003055966248,-20.98684540754192,-523.4947166043339,-241.34124033110243,289.8057844810125,-529.8994364652983,-179.82923299973544,-164.298059333582,90.9157704468291,306.14377894738,-548.6129867981055,96.88273831490712,-42.769188934643125,282.527059576341,-162.06171605159273,-326.72274189745826,-96.11412896208049,-145.73455914608434,349.6827692120123,140.2960863773748,-344.26973086812,-153.63398828505424,97.0883985874088,529.5103855999356,-153.7190230641404,-81.13521186690924,-358.58484411507305,345.47438662185783,98.14944083940604,-583.893447266252,247.6667987025219,-207.50337719310653,-70.50251330909344,12.208940708591909,-385.5424672728786,-55.04571892083784,137.9862618606018,-368.9801207058406,-33.85223116289882,-303.3816168830345,-455.4168889810923,-302.65326560810905,-95.36169341050817,-31.221720228580686,265.4834688418837,-168.067417722848,77.3711747535055,-606.8447155204299,24.42470952216391,-732.9370761508546,82.05472566181123,-399.1331423534302,-777.585519998338,-356.5647241133763,-535.0521300282412,-369.4781357743001,-1310.050686618476,-302.45599742654434,-1193.7474292593774,-640.3580884207944
RGI60-07.01525,77.977,22.0109,-666.9672749364263,-1308.5883365379284,-546.8699056047083,-125.20258344319716,-766.8059201901575,-776.1840859301775,-388.02398307070416,-656.0230392164535,-852.1715004609232,-578.9375264224371,-549.9614527874793,-568.8718634055657,-587.7729036067782,-774.2977720409494,-1176.3412412379394,-783.3107213883696,-198.6869909827564,-500.11477409152,-198.04777597339773,-164.18057003334064,-666.7261977426529,-384.3953821488672,146.9040188904435,-672.641330469179,-322.40265129281414,-306.6946668493311,-51.29389100817152,164.13156969538773,-690.4163202208157,-44.69958976935413,-184.1166796873995,141.42941227541928,-302.8932642623529,-467.2700018358595,-236.08082782489456,-285.6514548066424,210.1169854853095,1.1087936455567269,-483.0472470212436,-291.9669947693809,-40.76054948565596,392.1716318925878,-290.461242400082,-217.24785882499012,-495.078581777935,209.6328295704036,-37.71576392475743,-717.0481870784262,115.6438537159035,-338.3875900817797,-208.40073586751737,-115.52382157530832,-511.7484285263221,-179.7862251172807,12.780231073395496,-494.50259689430976,-157.32335235543545,-427.64768807298856,-582.1051095435209,-454.4950055820495,-251.6776751767336,-189.20597421355225,106.71600947373676,-328.9692805022069,-70.27581837065974,-753.8209033140561,-122.9699304801908,-880.2846233746328,-67.34465631778158,-565.2429197677375,-947.619011968926,-526.3258484528292,-703.8783605704702,-539.1559035290213,-1478.0701012049497,-470.7055701530156,-1360.3448476522806,-805.389222644326
