RGIId,CenLat,CenLon,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
RGI60-09.00216,73.3978,55.5858,-1286.221305976322,-1935.4000658933428,-1166.7095461309173,-741.6273169993318,-1390.8769077568973,-1401.3752308017006,-1010.2454088964008,-1282.117470612068,-1481.4312629539245,-1206.5329947785826,-1178.4682961291533,-1198.830894783075,-1219.2305053529,-1409.0419376339994,-1816.659628105764,-1421.0103056710022,-831.8384203311239,-1137.9715234617,-834.4148462811453,-801.9099056079607,-1311.456626354877,-1030.0348124730756,-500.6105448355929,-1322.230910767105,-973.9739945990292,-960.7110409307232,-707.6007065933964,-494.5847441943913,-1351.6703388022063,-708.8191322492435,-851.1185254249845,-528.5596714309514,-976.1208870108156,-1143.8510812356071,-917.5944343009642,-969.771040061822,-478.0382919605212,-691.4864813495742,-1180.2102645807568,-994.158705927286,-748.3808211550519,-319.3366397213178,-1009.593369714597,-941.539887610565,-1222.5392630531646,-525.147355017223,-778.0113465056843,-1474.8520716339303,-652.3157090578533,-1114.6291309395788,-960.8868991392668,-917.609032105556,-1321.666148731288,-1001.0415372451452,-810.0253902494512,-1314.2705619851774,-988.097845510704,-1256.6338511571998,-1407.4263119029806,-1171.1087458948086,-932.5504350484744,-844.4980120664022,-534.3190229708596,-936.7112509879717,-542.5343135832139,-1208.8262809370692,-566.5132127403754,-1314.7170631413564,-454.33052501993217,-849.5923944150695,-1245.4803867160267,-816.7566914065799,-987.8153707894356,-818.7700953601045,-1774.4516625723224,-765.9750544208789,-1677.7775046603797,-1135.6462100116385
RGI60-09.00217,73.0187,54.6928,-1081.2890982928218,-1730.0536298007355,-960.8597655695786,-535.2777570093057,-1184.0691508152,-1194.059329852716,-802.3831822466803,-1073.7262990793554,-1272.4886366549229,-996.9941440013,-968.3256160181272,-988.0651470577244,-1007.8186859753908,-1196.968727022075,-1603.910882252697,-1207.5162760293854,-617.5600555607726,-922.9257272099474,-618.5368837224961,-585.1796698310872,-1093.866153047465,-811.5131558749595,-281.12076670520355,-1101.7286420073403,-752.4111524464372,-738.0371926116886,-483.7604405041401,-269.5190393948289,-1125.3156281152435,-481.10720156003015,-621.9749810415148,-297.90411563427807,-743.8663455128215,-909.9026698983248,-681.8109803553382,-732.1160424825227,-238.3500289183786,-449.62980694798586,-936.03593325913,-747.5028248419746,-499.0620951546866,-67.154427628916,-754.3241024922863,-682.9378100380245,-960.4696136652734,-259.18001075020663,-507.9074619029676,-1199.896735078904,-372.3244978626588,-829.1685285333008,-670.6089672682339,-619.9366197548247,-1017.479986806065,-690.5039448187199,-494.3665815966232,-999.2420653570252,-673.7037686429052,-943.9747616547792,-1098.7038013401066,-930.358175506974,-707.0912833344943,-625.9809892148562,-321.14687930902846,-731.648766346133,-383.8264488684409,-1058.8008529243314,-422.43787758565776,-1178.3209957843474,-335.1878333916103,-814.6160970268305,-1216.979726127194,-790.7721258587178,-963.091393309727,-795.0104148213713,-1744.0022381725764,-728.0519639090875,-1632.1091755998143,-1082.6286711183395
RGI60-09.00219,73.4074,55.5797,-835.3928013302725,-1484.0908481459414,-714.9070477147777,-289.3150995041631,-938.0364574772948,-947.990275967994,-556.2983794538438,-827.5879599448722,-1026.2991809095297,-750.7779008824789,-722.067316808088,-741.7602835724231,-761.4652840518572,-950.5554078946802,-1357.4234790086184,-960.9964059676416,-371.0157728002251,-676.3052645474982,-371.8707230506835,-338.4498363205835,-847.0395960404544,-564.6191848634483,-34.15055228486956,-854.6777512173669,-505.2754503276613,-490.8110023903082,-236.43900011441684,-22.096563151385503,-877.7858188042935,-233.4627889627144,-374.2087423185859,-50.007953242620246,-495.8310790428443,-661.7185400918557,-433.5051868447725,-483.599827445655,10.351451630482192,-200.7279240596149,-686.9174840637165,-498.14910242003526,-249.4524377715984,182.73412480422888,-504.1312082300725,-432.4102474826295,-709.4334657207769,-7.724148010418256,-255.8908133669359,-947.618406339571,-119.51357053031678,-575.7777864005362,-415.49502986469554,-365.25622530782414,-762.0854227471025,-434.396958033178,-237.4482237833942,-742.3531448168601,-417.1892066560638,-687.4643136850185,-841.9899860274975,-675.6793319945164,-453.6713680405928,-373.6802624650674,-70.69804508717247,-485.5085320458842,-167.5836090174073,-845.3512444280195,-209.57487537145568,-964.8672807052064,-118.70065909906778,-566.5755811406532,-963.850454707016,-535.9447360009256,-707.555686154092,-538.9092014694742,-1489.9376919540057,-475.7315145684507,-1381.518126187038,-833.4725204714757
RGI60-09.00220,73.4087,55.6516,-968.2290113894164,-1616.8892228729526,-847.6650154038164,-422.0317905495514,-1070.7116734816984,-1080.6220500276931,-688.8849161126066,-960.1284556892556,-1158.7920249772492,-883.2210029291389,-854.4592203779614,-874.0992434160964,-893.7494089121983,-1082.7828701719277,-1489.592386028699,-1093.1037249678088,-503.0589466473212,-808.2826783486976,-503.77910648023305,-470.2866282469456,-978.8023216938568,-696.30402952055,-165.75415209812445,-986.1964632179954,-636.705277913273,-622.1478208060912,-367.6781760980078,-153.23318475528183,-1008.8145761647288,-364.3779842768592,-505.00408393665913,-180.6766116363403,-626.3656307283333,-792.1107972246185,-563.7481762419516,-613.6796517217398,-119.55614933014506,-330.4510643377009,-816.4423606884851,-627.4602654963668,-378.5323482995947,53.90613221791602,-632.6854069721797,-560.6630064744428,-837.3471436174426,-135.2684780077556,-383.0175288326172,-1074.293365066398,-245.66248545454167,-701.3237016070998,-540.292739786072,-489.31441274344473,-885.2309112498848,-556.5404266287355,-358.6099103078968,-863.7294926610318,-538.9763718606068,-810.0798176262281,-966.8010819447225,-817.9765946826818,-598.0264989420614,-518.3376893163539,-214.49720510237395,-626.0593497062803,-284.3008848846773,-959.7795625645324,-323.801778379194,-1080.3711839061657,-238.5746270512582,-721.1792202819622,-1122.9672809601852,-696.8090544800143,-869.2713658686175,-701.0939286266391,-1649.8901644620828,-633.3456800893002,-1537.021665568147,-987.1349495381944
RGI60-09.00221,73.4206,55.6888,-637.969559739751,-1286.8346978353466,-517.823880068772,-92.41026764417244,-741.3152539635006,-751.459044607144,-359.96366080074324,-631.4561411546252,-830.3773240742387,-555.0736175883528,-526.5882915725861,-546.5147141507601,-566.4618454104016,-755.8031887306461,-1162.932073176913,-766.7764322369502,-177.0781893458418,-482.6612036761173,-178.532707037112,-145.43076888226275,-654.3531015543113,-372.2803148497189,157.82497650391122,-663.0824607093004,-314.07839718972247,-300.0316419718231,-46.09803451682403,167.7836643325412,-688.3903960365748,-44.57819229473576,-185.86300205232035,137.76855209260552,-308.6568071273388,-475.1823285738232,-247.64956631868276,-298.4605110103041,194.7244160215347,-17.17244956818739,-504.2355773785108,-316.40257254685287,-68.70940616053672,362.3991941102117,-325.6285930558373,-255.16085964665712,-533.5271903971657,166.71564862902403,-83.03219323012432,-776.5062151076718,49.72880759914699,-408.55253002501365,-250.33518269495957,-202.4805766107384,-601.6453462034402,-276.1997402243962,-81.06917970169224,-585.8029927241253,-260.4302298853402,-530.3357286281959,-684.1877352768865,-497.5297273021478,-270.0977897140416,-187.30980349413724,118.40652049674704,-291.3043377988429,59.12474320063405,-613.8775616684768,24.418728184786843,-728.408228294891,122.42149109904196,-310.7003935628637,-708.033119222614,-280.0595147476105,-451.5869977398463,-282.84525782875096,-1235.315804568148,-222.9085358446094,-1130.6536969691529,-584.5589741032373
RGI60-09.00222,73.386,54.9752,-1158.8263616081565,-1807.8587965795723,-1039.0289153658937,-613.7997749186563,-1262.8887395453266,-1273.2263686487115,-881.933591929376,-1153.6315123466456,-1352.7656368625658,-1077.6851031386127,-1049.429337036649,-1069.5932958969045,-1089.7866780968031,-1279.382478995256,-1686.7742677990043,-1290.8965454342972,-701.4882607442838,-1007.3675310744804,-703.5511478875491,-670.7727756450861,-1180.029371954043,-898.3091771440917,-368.5719087925066,-1189.8639505752,-841.2630450097924,-827.6378515967857,-574.1472785570734,-360.7309536821455,-1217.3944526917576,-574.0971593578998,-715.9253094547739,-392.867668797044,-839.8997727459692,-1007.0681782475472,-780.1964420466868,-831.7528656556566,-339.33981795884284,-552.0598028546192,-1040.0033307856556,-853.1131553468183,-606.4322566902858,-176.41919498126188,-865.6181893057833,-796.4274414875657,-1076.2482252964974,-377.514207032306,-628.9573356644851,-1324.0908793943406,-499.8052120494915,-960.231120070854,-804.9248638438012,-758.9686497479315,-1160.7990772673254,-838.0176057805933,-645.3280916460797,-1149.7508577465253,-823.661070695422,-1092.5590949871969,-1244.00090493912,-1026.0761524588647,-792.5965407488686,-707.4033601821274,-400.3621987572925,-809.2709245499694,-454.45881921248304,-1125.6525900598554,-485.4466318336904,-1234.907038474268,-375.9641665543044,-762.7626203531213,-1155.7677670464464,-725.9625504340505,-896.5140200978683,-727.2828363050586,-1683.0879926134985,-674.5961306085103,-1585.968549312444,-1043.2579127262622
RGI60-09.00223,73.3912,54.916,-815.2425973329084,-1464.1995348334444,-695.2944860097897,-269.9870189413481,-918.992974563626,-929.2460588635394,-537.8666055843385,-809.4735276557549,-1008.5135774488184,-733.3364870413791,-704.9801145923072,-725.0395958531549,-745.1245050246479,-934.6072795050244,-1341.8811435643356,-945.8822800939062,-356.3481753388687,-662.0945419534746,-358.1407046158688,-325.2182631410918,-834.3232436409555,-552.4456238698893,-22.54332434025245,-843.6623034023035,-494.8798117525312,-481.0636660594376,-227.37226611872495,-13.744349218626454,-870.1846039658294,-226.65136244581623,-368.2298700735441,-44.90763535705872,-491.6587665389931,-658.5283171879718,-431.33659061673575,-482.5542456428788,10.22289577159674,-202.1064467141671,-689.629926697929,-502.28678914181273,-255.1161168213317,175.4273941139779,-513.1933679986271,-443.372650876213,-722.5080635968961,-23.015898907285404,-273.6264118071373,-967.8255934146148,-142.51323296609382,-601.8007476832072,-445.27144904448335,-397.8825958883009,-798.2159089865165,-473.8992026946727,-279.85100877661586,-784.4890738645078,-458.74719699133146,-728.3467261868288,-881.5093759447107,-681.992768962605,-451.81032033734215,-367.9939423514385,-61.819995658292775,-471.7141906694411,-120.10954258608174,-791.8663465040008,-152.24320859586825,-902.6566886094045,-46.01916499190336,-443.797213651083,-837.5212091811509,-408.02010969810544,-578.7338594163135,-409.6092071640175,-1364.5903437072636,-355.14516075673777,-1265.534995682033,-721.8850310720214
RGI60-09.00224,73.4219,55.6312,-1297.61497566668,-1946.461020577072,-1177.4321689624533,-751.9994022344256,-1400.8831843920802,-1411.0057599355594,-1019.4888139960248,-1290.9580388669003,-1489.8551111934953,-1214.5268663133672,-1186.0156307793634,-1205.9149413362816,-1225.8337374804678,-1415.1452295926968,-1822.242592305164,-1426.0548954997817,-836.3232051233888,-1141.8699280252963,-837.7039837655625,-804.5622126819155,-1313.441821294609,-1031.3246122007909,-501.17215501667806,-1322.029497574733,-972.9722119074634,-958.868638915248,-704.8744278694007,-490.92785474263496,-1347.0322977076828,-703.145137900121,-844.3491125368203,-520.6300934164374,-966.9604692471256,-1133.38253015158,-905.7351090398236,-956.4233034853496,-463.1014045984533,-674.8464960765921,-1161.7406940425772,-973.7185497689504,-725.8124102501993,-294.4630631787804,-982.2151497357048,-911.4315364371988,-1189.436784652307,-488.7665942476415,-738.0143848994968,-1430.8796006746295,-603.924785787419,-1061.3366976108885,-902.101968625286,-852.9132666659425,-1250.526731418448,-923.289994432736,-726.3577869870307,-1231.5414689014888,-906.978477860685,-1178.6264810251228,-1337.1055444471926,-1182.4927616911682,-958.2655246225604,-875.9020683788377,-568.7617362268504,-973.3341035728364,-580.9318737851711,-1248.774029376716,-609.0369280390265,-1362.2437691062105,-514.521033416105,-979.1346019315064,-1381.051012520012,-954.7991847912022,-1127.1373683985094,-958.8434531955032,-1909.5212740951,-895.3552413570062,-1801.5638235246583,-1254.1950153722591
RGI60-09.00225,73.4467,55.4266,-795.8399501967684,-1444.4463810512534,-675.1818737267392,-249.50317204750672,-898.124615474425,-907.9815863651322,-516.1934932722489,-787.3771951922079,-985.97971285859,-710.3505596345111,-681.5258467126721,-701.1001146910547,-720.6820833261995,-909.6429815194502,-1316.3749099906497,-919.8142529032488,-329.69646482654053,-634.8344991304434,-330.24822354510064,-296.6665259071011,-805.0833909139764,-522.4884688567264,8.163325357982757,-812.1721782174229,-462.5694361673777,-447.89445734227866,-193.3019143212614,21.27219305540217,-834.1733974062984,-189.5935105548102,-330.06876141187604,-5.582147732023419,-451.1028421247237,-616.6699840893281,-388.1139832236935,-437.84962503942927,56.48670160933213,-154.18148246369023,-639.9313850193977,-450.6914092685997,-201.48780012914068,231.242812895027,-455.0306344662773,-382.671806052242,-659.0085029480502,43.45779055561405,-203.8866190615905,-894.6888872586322,-65.58447944486387,-520.7547177625041,-359.33702560985034,-307.70597041298,-703.134701872619,-374.0175329596374,-175.82032681417778,-680.9254733687667,-356.0736593550692,-627.0110776073057,-783.1874741997087,-635.494429810523,-416.7634615105286,-337.9549619145097,-35.33035506740955,-449.697284709803,-126.88837637478716,-804.8163228873561,-169.82530175131157,-926.9014634582088,-85.50787067325476,-563.2284020868066,-963.6833235262956,-537.0471320094979,-709.2938912478494,-541.0238747983794,-1489.9338604536615,-473.4390233339005,-1377.0049140893857,-826.9471163082163
RGI60-09.00226,73.4532,55.1875,-742.1244941019299,-1390.7405850228963,-621.4937190743615,-195.8313800305193,-844.4640850823253,-854.3362838939761,-462.566170767376,-733.7650295913904,-932.3838023159656,-656.7741662385048,-627.9684799565262,-647.5623844330278,-667.1649134935076,-856.1464670774849,-1262.8989608557515,-866.3642402919799,-276.2746287145254,-581.43743015899,-276.8805506002418,-243.32834569404625,-751.7734952307352,-469.2118147175309,61.40520364805931,-758.9670583699286,-409.4035962004467,-394.7699913859494,-140.22188393229396,74.30476616730371,-781.1916074354793,-136.66595366309406,-277.1996550616793,47.223931006809245,-398.364726948628,-564.0055358737719,-335.52312744386666,-385.35197681431066,108.88927855264204,-101.8829216437446,-587.747415181853,-398.63376423344073,-149.57012459270194,283.0022601086605,-403.443740406816,-331.28286777085754,-607.8633453105587,94.34875549260153,-153.30090842013485,-844.3951277975951,-15.67103641254478,-471.288019844912,-310.5599920095125,-259.33847699676426,-655.4494159224972,-327.0694034770475,-129.60872963430336,-634.5811069848324,-309.4345944990941,-579.8935630079827,-734.8636033210074,-577.6137199571435,-357.5383870102477,-278.1960900163399,24.761040604271777,-389.2560987294436,-66.60672823770304,-744.9249043393776,-110.16273300639098,-867.5099223964128,-26.798571281604072,-509.9940020068401,-911.271470859882,-484.9407008754019,-657.3273826455974,-489.161330654748,-1437.6506647744548,-420.7852416476618,-1323.966998668282,-773.5952561071372
RGI60-09.00227,73.4688,54.9593,-680.1061591264347,-1329.0197283752286,-560.0892006494042,-134.7506356140577,-783.710094697517,-793.9240572490551,-402.509647785612,-674.0715433892194,-873.0662388955313,-597.8487573634003,-569.4472882340494,-589.4595433231531,-609.4956703908385,-798.9257750837553,-1206.1423569434214,-810.0951162090975,-220.51332609019536,-526.1980984181484,-222.1887049124693,-189.2049042178257,-698.2389972326541,-416.2960663361426,113.6752699338938,-707.3718639909948,-358.5148734599335,-344.6208684796505,-90.84871354753808,122.86329279233703,-733.4893571101129,-89.86461576161963,-231.3478554599177,92.07369422865176,-354.57373492740567,-521.335141242442,-294.0347406337055,-345.13023166463057,147.7697785814977,-64.4313357021091,-551.8214472636505,-364.33949147027454,-117.02475987564254,313.6664894584893,-374.8001334136926,-304.8234517721432,-583.7836165080342,115.86935387218077,-134.57172991247734,-828.6478892151758,-3.202774194424606,-462.3854978124357,-305.6636400105144,-258.3839744815827,-658.7823874597731,-334.6210200649937,-140.78430269123226,-645.3136094838459,-319.3990288275844,-588.5357529290693,-740.424109150249,-535.5646166687403,-305.46937767652383,-221.9364760550182,83.63449542117394,-327.7565080644967,10.480160051544878,-663.4525156473925,-24.87675778510817,-776.2322928976538,78.73926599967356,-325.310921270072,-719.2866282651541,-289.9596216257796,-460.79290553508736,-291.7249453068291,-1246.0915684900306,-235.88897358726555,-1145.523890420142,-601.1558038368507
RGI60-09.00228,73.4602,54.955,-621.2877192931107,-1270.899537302611,-502.6868759127892,-78.08944327686595,-727.8154821351158,-738.8200897766541,-348.22198598205705,-620.6287571480797,-820.4972205953179,-546.183316708644,-518.7179288252198,-539.7002116427977,-560.7421058931343,-751.2159727775727,-1159.5165392374847,-764.5943086878121,-176.18196542544612,-483.0849455410092,-180.34320842674657,-148.68099230907384,-659.0944403020624,-378.5906724068648,149.87660039468057,-672.74381642023,-325.53414065818095,-313.3668484969245,-61.40654921999746,150.4020392022004,-707.9526248061468,-66.43627494591291,-210.14282580860475,110.93097923330409,-338.1991983751621,-507.5900877578519,-283.078562794782,-337.1383635325737,152.60689555125734,-62.958338221067606,-553.9426401577485,-370.30834192624127,-127.12106857943758,299.1333572519475,-394.1132901075471,-329.2969786161423,-613.8418126576005,79.75952649901961,-177.25260931976746,-878.4647955432015,-60.77536745630715,-528.365204318924,-380.7175416948595,-343.0651460135747,-753.4477742222342,-439.0309373735512,-253.37637883117603,-756.9860839664988,-429.64858644136336,-696.2954519435123,-842.7171297755108,-537.0452140157994,-283.72498667883326,-189.4514470702649,124.73471498640367,-273.40944300732514,146.96719317992697,-512.4886111719917,135.55220861673956,-603.8180073342176,277.35889323140884,-3.579989390689093,-389.0752785826804,43.933125416086,-124.88988589049865,45.432489909061474,-918.7624087731516,79.97149496245066,-841.2151677506237,-307.8465337381986
RGI60-09.00229,73.4749,55.1241,-666.5613588000776,-1315.368251059044,-546.3252033965344,-120.87117446146291,-769.713322852291,-779.8049668092619,-388.26344634318775,-659.6950785479283,-858.554855225984,-583.1968606459699,-554.6502789953607,-574.5121999266968,-594.3923888249732,-783.6609244633306,-1190.7100440842687,-794.4872994001745,-204.7226185360125,-510.21856700379215,-206.01132529189715,-172.8216652059951,-681.6417950378464,-399.4741958222471,130.73202712761207,-690.0692210178814,-340.9543423553569,-326.789911455777,-72.73340467057994,141.2777958059378,-714.7596105582644,-70.80235587335696,-211.9341051395716,111.8595409639658,-334.3933868030599,-500.7356638389919,-272.9940123367617,-323.6089375115831,169.7997302754718,-41.85641131598586,-528.6609287651003,-340.5481997721624,-92.55192872793955,338.8795626812727,-348.7844884280963,-277.9291271662897,-555.9101704103249,144.80362813463398,-104.45291988593294,-797.2581762363386,29.635898819491636,-427.9225084670905,-269.24943333553983,-220.08582965829632,-618.2579925153098,-291.76368714782063,-95.75787217182746,-600.6712393541502,-275.47518275950586,-545.977628917038,-701.3494656252553,-529.0575049322638,-303.9062922005032,-221.9458542588052,83.54806121891622,-325.9026984222983,29.746307528200163,-642.8367855900004,-4.723609461249616,-758.2429457291086,90.42248610131776,-356.27292772929354,-755.0641335118598,-327.64299261954955,-499.427596827585,-330.8837268556669,-1282.3900528863378,-269.05910395659646,-1175.78573154193,-628.7913780938951
RGI60-09.00230,73.4555,55.0674,-836.3691123156369,-1485.1093128254322,-715.9939188046387,-290.46623798926004,-939.2351718255672,-949.2496097638008,-557.6273764853624,-828.9773542623836,-1027.752550653131,-752.3058997169493,-723.6682588269681,-743.4360613776247,-763.2187843897816,-952.3867562108384,-1359.3321460192722,-962.9997258502538,-373.1207438821583,-678.5002784552515,-374.1704616981775,-340.85401718267786,-849.5435461930731,-567.2383330633177,-36.888893516613535,-857.5407320140856,-508.26984540591417,-493.9424078242041,-239.7154110910413,-25.525753809670874,-881.3762015783169,-237.2229164175613,-378.1489250220236,-54.13915715622264,-500.16486117539904,-666.2680248299819,-438.2721935586802,-488.6240165644942,5.064665708793214,-206.29591497195256,-692.7882892470469,-504.3458151484416,-256.0011875332676,175.79805752025555,-511.4777052575552,-440.2136413501904,-717.7738807429502,-16.612004237687458,-265.4092195183022,-957.7211673530876,-130.3421962496731,-587.4232073799938,-428.3666411358993,-378.7426437637724,-776.625068911897,-449.9962877830965,-254.05543602700047,-758.8335880013694,-433.3380335646151,-703.1941066225243,-856.726544446132,-678.8102548881692,-454.578089956964,-373.5979738350538,-69.81194127518987,-483.4529669553242,-158.9222761645285,-835.8438334010488,-199.5551763146256,-954.2171883376168,-106.8755663446618,-551.0444516997659,-948.4328345471732,-520.52492479892,-692.1041634516979,-523.4769478179309,-1474.7976111042149,-461.1030982145439,-1367.317371771587,-819.7390858231292
RGI60-09.00231,73.4701,55.0226,-1059.784537088614,-1708.7244932786948,-939.8199161890324,-514.5084009971653,-1163.4966675938535,-1173.7397719923056,-782.3550803170746,-1053.9482190395763,-1252.9750997509798,-977.7904494389984,-949.4231213653792,-969.4707099316764,-989.5433762960332,-1179.0114282316806,-1586.2674674458246,-1190.2603877815468,-600.7200500613899,-906.44856580854,-602.4839984401561,-569.5469362526379,-1078.6299936069672,-796.7373642995899,-266.8183290151769,-1087.9198248974883,-739.1192733859499,-725.2840271741097,-471.57288341078936,-257.92430838259963,-1114.3429046159522,-470.78676416262914,-612.3412541480941,-288.9936897530787,-735.7179183046928,-902.5589109156068,-675.3427031223551,-726.5214595226319,-233.7090012758123,-445.9999142830542,-933.4815352121626,-746.0922019980248,-498.8701979611712,-68.26978441686174,-756.8249391259526,-686.9297559631057,-965.955364169284,-266.35797630973263,-516.8268486773234,-1210.9127306822816,-385.4171477213488,-844.4774257152135,-687.4839460114086,-639.9003630626447,-1039.7633562522292,-714.8685626687311,-520.1679479694435,-1024.9833414593722,-699.6312036116324,-969.962824016345,-1125.111666776947,-938.8368638003994,-709.6863993715026,-625.6738066532332,-318.18540205912416,-724.0057486435683,-343.78790389442884,-1012.5201469154612,-372.2806117509904,-1123.5452680451249,-270.4349558591199,-699.7937428647192,-1097.9136285176676,-670.1351210041073,-841.6927327354487,-673.005989716049,-1626.0414100165854,-614.5899178198304,-1523.2368352092765,-978.1156609580346
RGI60-09.00234,73.0057,54.1094,-1168.4661666961413,-1817.3843967947723,-1048.3564996738446,-622.9435142362892,-1271.90330205344,-1282.070649073399,-890.5794277851604,-1162.1098025395024,-1361.0659512962056,-1085.774277104278,-1057.314042748997,-1077.2687515571924,-1097.2449826593129,-1286.6247214875834,-1693.803746752737,-1297.659101878735,-707.9631617837099,-1013.5941340654203,-709.4842297239165,-676.4154919068233,-1185.399196773721,-903.3589933378594,-373.29218604469054,-1194.239359728001,-845.2764511704347,-831.2721221659222,-577.3825019300147,-363.5463115374896,-1219.7674604414688,-576.0039132714264,-717.3391236736143,-393.75973954772377,-840.2390373107929,-1006.8203627830156,-779.2865569791979,-830.2156986854413,-337.0921987682166,-549.0522808307611,-1036.1804517120268,-848.4140760393052,-600.7889610682989,-169.75525068039113,-857.8484256641417,-787.4569798330015,-1066.109223807598,-365.9610667668348,-615.9521856096716,-1309.1393026152523,-482.9540512012384,-941.286196035306,-784.7653366519647,-735.2230559301674,-1134.4256731845458,-809.0252795801168,-614.2804768908969,-1119.0374899589,-793.1528107179324,-1063.0819918853863,-1217.0570501178818,-1030.4059482994971,-803.0133571019312,-720.405573154489,-415.0700648690458,-826.2823442690321,-479.5326243866689,-1152.525655338978,-513.8757043109799,-1265.5487651722208,-411.9778058361037,-826.3285534621373,-1221.730618922409,-792.6801002568676,-963.5361436501792,-794.6748080968757,-1748.3225298917746,-737.6138863164538,-1646.519813656634,-1101.4656365978342
RGI60-09.00235,73.505,55.5134,-1107.0942683829485,-1755.9821939349763,-987.0207017130429,-561.6514142697733,-1210.5826769440898,-1220.7654818353765,-829.317663125677,-1100.8472352686308,-1299.8083046579145,-1024.5545639781178,-996.1164375849336,-1016.0909452997882,-1036.0880153765172,-1225.4782213992137,-1632.6541409777406,-1236.562146852263,-646.933362610039,-952.5722663895612,-648.513242837138,-615.4787389849307,-1124.4617961887404,-842.4637315042462,-312.4350859959165,-1133.4226358849498,-784.5030330896907,-770.5442650843659,-516.7037738122644,-302.9201421202002,-1159.1976217709528,-515.4942482790448,-656.8944503213104,-333.3852475116253,-779.9402631618156,-946.6037456473894,-719.2163742470328,-770.1851172374077,-277.1676669784297,-489.243647441945,-976.4994178473308,-788.873414012889,-541.4034529866339,-110.53960837942536,-798.8268111376194,-728.6463466969853,-1007.32660066271,-307.4233070613044,-557.544810154279,-1251.4171187897157,-425.6292664589012,-884.4097718341759,-726.7642117696132,-679.4477264690663,-1079.2292158044886,-754.3880744791052,-559.7852169202263,-1064.457708435293,-738.9695425575227,-1008.6920161062674,-1162.1287173222647,-969.37048077418,-740.5988603383241,-657.1586058652185,-350.8194299168937,-759.4094711637188,-402.4567758636304,-1074.6201393788024,-435.90514780597584,-1188.3621873474942,-336.9507397453167,-769.4380943830508,-1167.0636276542157,-739.2075551445175,-910.7869720510896,-742.0683010856809,-1694.6424165913277,-682.435551755161,-1590.38755191808,-1044.5386505878528
RGI60-09.00236,73.5171,55.3899,-824.292405626562,-1473.0716044032188,-704.0041725672571,-278.52390248734434,-927.3357841372588,-937.3980775087692,-545.8273850078942,-817.2268743240907,-1016.0536241349608,-740.6628299198652,-712.0815151680792,-731.9072805817503,-751.7499610738375,-940.979065780127,-1347.986608617615,-951.7230244618952,-361.9163708415273,-667.3659405402583,-363.1121826217005,-329.873184073365,-838.6402328494996,-556.4189940323552,-26.15635754660211,-846.8986204251029,-497.7218332806471,-483.49267422822027,-229.3680503741031,-15.285248681845978,-871.2473029013156,-227.21075694513408,-368.2587729192673,-44.37663624164277,-490.53599463347774,-656.7791013043089,-428.94129006527487,-479.4354671249756,14.09218189951956,-197.4372035177899,-684.106281265351,-495.8487766977898,-247.69743304280283,183.9021276436544,-503.5843583275493,-432.53499976373934,-710.2758487870484,-9.33456965216996,-258.3234415536692,-950.9232653663248,-123.7519007999742,-581.0110465314691,-421.7706919282736,-372.54694554801017,-770.3916702480133,-443.5945800309617,-247.3002184708597,-752.2175853863166,-427.1026226840754,-697.5798533586573,-852.8167852413039,-682.0348471822872,-457.58318310246494,-376.0754964238817,-71.1847365984926,-481.9083352099474,-135.47427305610307,-809.2134685141142,-171.57621095922795,-925.407108352744,-77.02404173948865,-521.8199942263477,-919.9450841488276,-492.3270472537972,-664.0461361904328,-495.4331061629497,-1446.9998741883535,-433.5987746551101,-1340.2765241743489,-793.1887200579376
