RGIId,CenLat,CenLon,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
RGI60-06.00440,64.6707,-16.699,930.0166106006502,609.7640063007723,446.6000431974665,1003.3766084007564,244.66727868749928,297.5268640577135,481.2988552554252,691.267588696065,835.8070208744558,751.2985704090439,-33.48101953921224,91.48566051288066,465.1768336565975,1277.392434750764,-28.768687282990648,722.2976298733281,812.7809120166052,125.25110964902365,1090.1936214512052,793.1008537658071,-376.0389519494403,159.03135873815563,832.1283203443493,499.21853076872105,988.0401904621734,800.692216397477,669.4767934251504,747.6015430021929,240.87983768231143,349.7870050690296,631.8398710137031,-39.94174534088318,735.4603408625215,358.58437964087386,1097.6060319848318,680.9549457798419,377.6613343253926,428.31110965750906,1089.943300189225,48.718736444799234,1371.169263164693,193.76321465668772,-376.5828610299324,1581.5691511389864,1496.8709343734856,766.0610747045628,155.51334199149676,-30.98693923463291,-174.38159032584636,-298.19779213872926,45.71079200875044,-650.6248634709928,417.1227973644978,123.19258637232964,-290.313314764242,-412.8431236151968,-814.6866696917559,-175.27818906113805,176.20944827828455,-26.456066420681843,358.7741651785512,-1530.60681647311,520.8382744217994,-405.299634915072,29.377710347620592,51.44730293161043,1303.0481724667222,-308.2434963201362,162.4083743710151,289.8768687912143,-477.81532744008257,68.83379089231471,-800.5003885645001,508.1837416697955,-483.4349609165045
RGI60-06.00441,64.3759,-15.818,222.4051665116208,-91.99769441772492,-252.6136461042283,291.6775853210178,-452.1324190454575,-401.3196201872159,-222.3569864799369,-17.779730191816924,122.69362057226928,38.85221522787336,-730.7089697573662,-609.5288105695006,-244.8557199089933,549.1517308542082,-731.1234227662788,2.8973477239484566,90.04063129579421,-584.6804183081691,358.56230613330774,65.99644572216073,-1080.5227082324236,-558.4346545130917,98.71091928751858,-229.2841264541664,247.2193941781054,61.52892606170267,-69.32455730049762,4.662983444049829,-494.1555847686205,-390.33679054096825,-117.15696319927264,-778.1258902387603,-22.28269986008715,-394.935736369692,324.7968028476342,-87.34130962886321,-388.7976040482447,527.6101423651306,298.5907599033378,-731.8559357429217,584.4129069549983,-599.7156215112313,-1135.692441959799,619.4948444140819,658.7638822387275,83.33458780558132,-665.582706350983,-876.1003748774365,-1013.139674676162,-1196.6572947769182,-850.4144606202076,-1518.0592326426793,-523.869223533474,-840.2566728613021,-1128.7634645783835,-1317.144940615779,-1581.0834016699298,-997.184984715056,-573.4875844017979,-825.8983784466307,-342.16633980588927,-2098.3937338744754,21.01845044369932,-777.5294638938699,-357.00966829180834,-456.4317201795439,790.91679401971,-825.2924443263365,-296.2157383144554,-144.28542453111976,-1007.3567523337506,-452.04142415622016,-1291.9817919232014,-121.58898696337806,-1046.9887849031754
RGI60-06.00444,64.5135,-15.4527,723.8241902809496,408.8534538513605,248.0719396221028,794.0118010134257,48.56100026408222,99.7779733269086,279.48347535703203,484.88030949571777,626.0208341501761,542.2846060674084,-228.91429397537536,-107.07658501196994,258.8926114086361,1055.311641282302,-227.84717884023064,508.466714874512,596.2658901469928,-79.72960075447314,866.4046185210674,573.5893181866589,-575.3404501658501,-51.36187712114768,608.050141832384,279.8310938689228,758.2061761864887,572.7296641407693,442.2722442613595,517.2259107752602,17.95622546755721,122.92176431560236,397.7419728117034,-263.91292437234927,494.9457051772279,122.4988583422916,845.3250473624163,433.482037328715,132.71635052683826,179.18235503557636,825.1833377329747,-205.36480057841808,1112.9649268724588,-68.89856710202062,-571.8312282463072,1032.5849849982806,1201.8632701315569,625.2802233577961,-124.7206021709618,-337.6788898546204,-365.92184084151353,-696.3791996715179,-384.91733355659096,-1147.434847413328,244.2168779496272,-327.55743482021575,-632.1279974549842,-784.368830540951,-1191.2465399752143,-544.0300876408397,-104.02136282016107,-395.2815091686128,102.80056285358084,-1540.8028323419232,588.4449447600529,-410.5871953920948,7.4365082425528115,21.485778879086496,1244.5553182292035,-364.56640284045625,104.28983157214302,251.77648548283491,-450.386494023762,-50.138131992132685,-875.215617129516,406.1396510242444,-636.8867428866745
RGI60-06.00445,63.9905,-16.7362,436.3643034225215,116.59616349382875,-46.328939192694975,509.5641224528583,-247.9807924426689,-195.22203121418855,-11.756008996730124,197.86461764219456,342.1564148003652,257.7555352445804,-525.8274335791641,-401.0829671566242,-28.00339701363781,782.9154110538688,-521.2452824871525,228.6146031836712,318.9175931773006,-367.5837109571216,595.8101077082518,299.130740598181,-868.2413678711032,-334.062210246704,337.9237702742,5.4646020465686505,493.451054650011,306.31451803752293,175.21582596883218,253.12314137873025,-252.9140855822258,-144.29144524621915,137.19586845010585,-533.6783619147707,240.362629506271,-136.09588603546982,601.5867035765667,185.37570737317765,-117.67820673561212,801.749721808867,592.9432591404724,-447.3804972783733,874.6981254203793,-303.12742363027087,-885.2426943868338,1025.0913536254177,988.058968351894,398.6722401641247,-323.8152058248504,-523.057246831474,-682.7383228220731,-780.1639143899675,-394.9182893794648,-994.921076227099,-266.20558252918374,-423.8366518867237,-715.0593011241102,-906.8500235728352,-1165.7934774785783,-674.358152240984,-294.1406847188065,-545.2333821712128,-108.72680237189368,-2151.8312760349168,-65.04566356470448,-702.6321996230723,-331.3590065046856,-518.259309941046,758.9924172591901,-864.6432376257424,-298.9715281854765,-116.54202584730578,-1124.7509669978492,-432.41997635157946,-1301.266394422305,-138.12916676498094,-1015.3812315115326
RGI60-06.00447,64.2685,-16.0451,728.4059089812936,413.0601567765903,252.34020405775468,800.28691720963,53.33598537767112,105.2453165634898,286.0130699692225,492.5625206090687,634.7016398279854,551.3728016636948,-221.27111178052527,-98.4160790002122,269.263289840164,1068.5953994877596,-217.29592657144485,521.8285513564758,610.7021064601565,-66.26766541116687,883.3574531027778,590.6925281820279,-560.3797999005626,-33.931651904628225,628.3694342917843,300.39760382917484,781.2787329839429,596.5584706578493,467.0742603173138,543.6339153098514,44.48123586426536,151.29758593519003,428.5243026002947,-233.17947930090688,529.6166032988905,158.1396220115108,885.056306635266,474.3516797613382,175.18679874306957,1095.34199214595,874.9334491551559,-154.7284725127784,1166.844843652375,-11.508874538582551,-560.0009763391306,1263.525526464865,1271.4435688285894,689.6194196169653,-39.40306828629138,-237.3782380765064,-377.3869260347859,-520.8311749421595,-154.05594332854363,-792.389478291965,107.48226285058692,-149.37583830943495,-447.5189403777912,-641.533963273452,-983.1070246261196,-442.86878773255967,-45.22769361340966,-298.542980749234,153.91785774136784,-1759.8092292430697,337.8349758333096,-415.5072546026584,-13.161383642362168,-146.09731518559084,1088.957411324238,-527.1407243983823,12.303377315067344,172.56523824683455,-735.1549408100257,-131.31698254384082,-978.6323783632176,196.11777373189733,-710.6611018493446
RGI60-06.00448,64.1957,-16.1304,276.08041130897686,-40.54824198134111,-202.11734265046192,347.01231518625053,-402.5066148201872,-350.874305380674,-170.02702999523376,36.66016006422619,178.73403248651056,94.67116825574615,-680.715279461047,-558.038599595197,-189.85249615735356,611.2093012759224,-678.994607821006,61.63573606998855,150.11100114777406,-529.4966721478686,422.1535648582236,127.89487251009092,-1027.284636042417,-500.140976034015,163.20608021539488,-166.6225936045405,314.6876337842035,128.42311842975377,-2.5027513799611705,73.14815036464509,-428.6420561068434,-322.7878141191543,-46.11177545585806,-711.1642497059154,52.29716514768346,-321.89527828040127,405.3571468527385,-8.426984074531637,-310.49672159156216,607.2217368964474,386.67159734153,-647.8322362886629,670.9086397029366,-510.5460826973064,-1070.4331035166938,771.2490176059524,762.8991432033287,172.95378797145048,-558.4913230051362,-762.7427802519617,-914.3225160723908,-1052.7605277835294,-688.775455301206,-1324.882840467826,-463.2600861843264,-695.6617302156446,-989.5564503253174,-1174.9174475536056,-1412.7880688275332,-868.1196254204237,-468.7374720765441,-717.4450405271796,-265.72530875015605,-2198.418763960083,-101.02510167168128,-825.2853197958189,-424.8494419034921,-556.2552118582662,755.9512553589846,-856.7078820283359,-309.4483325925636,-142.8880058772697,-1072.6872710287726,-453.1099230786904,-1311.541039756549,-143.78342797938927,-1049.745668458168
RGI60-06.00450,64.0441,-16.7596,929.6529859809966,609.6462906393376,446.53414324008855,1002.4905599199408,244.5392300766976,297.1739473027019,480.5572970559707,690.09932444449,834.2839088822199,749.6890317651427,-34.34171647799725,90.2703303478825,463.2986596106199,1274.3141428350286,-30.50679818530334,719.4124209292423,809.5324985630734,122.56395689203232,1086.0653188887002,789.0367358640173,-379.0041003955482,155.09731441726726,827.041727645558,494.1716002388279,982.023202328968,794.4970040382823,663.0116624619216,740.5882075597419,233.9937123170712,342.25559188157933,623.420345690346,-48.13886466207602,725.7017810131103,348.6056181426144,1086.0127842452343,669.0820219279103,365.3094272857999,1284.0546429779497,1074.8271608591117,33.471255730218715,1354.740198716809,176.04205455418156,-406.5992981033753,1503.855526401178,1463.8873903055942,871.8741665719281,149.72171172548224,-50.8399942948674,-212.3059146861338,-310.91406781272514,72.84115061121173,-527.0116746407804,199.9572699490685,44.96255876784859,-247.88894977240423,-438.3456442008716,-685.8223068945753,-189.17136641887143,192.37053447785416,-56.453661764612,381.70070224115017,-1646.6807049894987,442.1939793020572,-195.14439891688545,179.13874560229695,-1.3354418226509672,1298.156547378022,-323.970762274721,242.03059776181615,423.30549905275456,-583.184109074682,107.45087554724392,-763.5978602104927,397.4996745421868,-481.1128181254277
RGI60-06.00451,64.2026,-16.1126,220.0923251288464,-96.77045018671384,-258.64425969547455,289.89890979734065,-459.7273696446846,-408.5198000397681,-228.1607207851344,-21.98679203624898,119.58218933512404,35.08311233670214,-740.495540443951,-618.3705063914132,-250.84930693153208,549.3620813834291,-740.9224058016874,-1.166569323615093,86.65556235612225,-593.3416442827496,357.27142262189653,62.41635778188981,-1093.0668681315642,-566.9006250639244,95.3786242453251,-235.18315569862116,245.0415566510897,57.89595946367447,-73.98454349188245,0.5764151278588443,-502.14683910227296,-397.5234303375808,-122.2166372333382,-788.3620523953905,-26.62344537345058,-402.2048091802292,323.13392102079456,-92.2501511341814,-396.0938617023381,519.6208006296227,296.57676417992064,-740.0123019323839,576.1423811358198,-608.1291802428212,-1170.0873363617022,665.3707705801343,654.9758160536986,61.489799204446655,-674.8202044152378,-883.9428311878067,-1040.1430636835585,-1185.618683574583,-827.7532433769786,-1469.8284035352908,-602.5298786521431,-836.9255514614929,-1128.7862761343324,-1309.557634074529,-1487.9864884357266,-929.5642628521484,-523.9106278809294,-768.4720345966564,-309.5835953065276,-2203.6342433439977,-100.47886162076914,-824.3290640035966,-418.726060688503,-539.3700993853738,810.5053064737272,-800.262026940706,-252.84955636901316,-86.34327218121832,-1013.1298123630723,-399.2743864430602,-1260.9114708842374,-96.96957939592922,-1007.6361498380704
RGI60-06.00453,63.9798,-16.7116,689.3379717774508,369.8737654210391,207.2011850790032,763.0893380605789,6.028568895172356,58.981145416863455,242.60055128126857,452.3729263761064,596.8488649619895,512.724972144099,-270.31491364478256,-145.35092404401283,227.86752042460688,1038.7756164332638,-264.60736715464213,485.2886975989355,575.8834540514158,-110.0265604819953,853.3680650498675,557.1684871965165,-609.3866557123985,-74.99649891251784,597.1700441071961,265.28191980437384,753.5615754608223,566.9913811822487,436.4658023131343,514.899153343364,9.634601721402175,118.83937263559244,400.8837207765654,-269.04179026284294,505.4635557321594,129.94261904061187,868.20985034293,453.069339857232,151.11349475786727,1071.6349152537027,863.6881786985251,-175.09935099246522,1148.3349221476562,-28.01148823929914,-608.0604834282551,1302.568813097131,1268.527928733365,681.5590291168995,-38.85368632781558,-235.44456477955669,-391.8516933521066,-486.931374554982,-98.82637247565133,-697.0563642547646,34.639031312723915,-125.98996993001546,-418.38503188417866,-613.7931696621868,-912.1656109351072,-427.1953547889455,-49.44409901540264,-302.1936024816367,133.60547411515387,-1908.739846220942,177.2187011420097,-463.6355701956107,-94.89941565399997,-288.3212357369308,948.1297777260124,-679.0141803991879,-115.26143059254257,66.40003999091127,-940.8205712626471,-247.10818381582797,-1112.3467021459985,54.39306563641316,-820.6451490740831
RGI60-06.00454,64.6678,-16.5892,1035.789760979144,718.2402481220358,556.2621691581851,1107.31428224432,355.4703084946031,407.4056886615679,588.9843240400563,796.4929935810809,939.1826300762892,855.0013031648009,77.23940413253145,200.48817960017004,570.0577425334598,1373.9283613599232,79.69442613340487,822.9534408675776,911.9318616953454,230.3229789139055,1185.3245769798673,890.3500356167983,-268.35098591836856,260.79390064486665,926.6036995411896,596.002730928677,1079.2149903333702,892.6868087330122,761.7005250744085,837.9916394690524,334.9776443332702,441.6272239398149,719.6906686476542,52.97856748892232,819.4984588682662,444.6851967842918,1174.9747600037454,760.5500005064301,458.2717616891561,506.4085307322069,1159.5229158901493,123.50479604716467,1443.4035446770135,263.2435184272352,-302.6793420767067,1613.1818989217468,1551.3301579533995,847.8938937657059,198.9483437065538,24.35380284997424,-87.99073037679517,-267.859155235393,71.92822707162367,-634.0686596186648,465.05296160599744,158.19744960486145,-256.2866597737225,-388.6538326229041,-774.9179844280943,-130.8042917774184,226.27523694328212,31.08076955726508,443.152616398967,-1311.8247074203375,763.0138164646295,-164.68043081180298,273.1191336809918,287.1412718801805,1502.4049143803416,-105.30014908082306,358.766487623522,491.0858043607146,-266.0124684598277,253.99752694392643,-602.9290900642596,703.4666727859453,-302.44128494776544
RGI60-06.00455,64.2373,-16.17,435.05240572769486,118.0306233902536,-44.01898118580432,504.2915972827221,-245.4806479284112,-194.48289918739505,-14.34976329762634,191.5891478238051,332.9201384041353,248.19125657185344,-527.5761651064786,-405.712984903239,-38.48053482138991,761.4012930918681,-529.073593319145,210.33560205166475,297.84609853988235,-382.4201323627232,567.7941832347148,272.6156166655386,-883.1442546258253,-357.39061934661987,304.4496345357388,-26.49784045991285,453.2642603123562,265.6836208114238,133.3425660637432,207.40515581824167,-295.7998269862036,-191.72801116300255,82.98667579834287,-583.7138295490059,177.33499046183235,-198.88967809753356,525.6895872375645,109.58762951191738,-195.0247322258236,719.8599810807706,495.8760202441235,-541.5922594403046,773.5743143769955,-411.7398177651136,-974.4453974735547,861.1255099619613,847.5760701540172,251.26161414465503,-484.910228663757,-694.4334953534377,-851.9115916359146,-998.6471677080242,-641.7774907456113,-1283.9995130315376,-416.0123742622588,-649.2499446104009,-944.4345906984267,-1127.44154924783,-1311.5256395558088,-747.7571301891419,-340.7189391064514,-580.9948848206614,-117.17078224115043,-1963.925798642132,145.88457832097498,-578.0991314417588,-166.99668781612374,-278.45871622766185,1096.2027840475416,-512.9045633999683,34.042597213858606,199.1585047494541,-723.7663404849861,-114.0830065591832,-978.1392311394148,183.13691206270545,-730.5014989911799
RGI60-06.00456,64.488,-17.83,781.0200063800742,406.21336250826727,214.9665902504275,865.0413550448263,-22.212548819058885,38.93235879676001,253.04312183288343,497.745322189334,665.9613147564988,566.4811222336226,-351.37970007844706,-206.11676630173832,229.78205772060323,1178.1199232987003,-349.16246374469466,527.6464323489437,632.444428770146,-172.00243510526616,954.6282252292976,606.3685657708676,-761.034541807843,-136.90696560914307,648.4673453311784,258.13905134283914,828.043704546215,607.6927633140502,452.8675354660528,542.6047226513698,-51.2076877084003,74.32861640876276,402.1096442799896,-384.8893406321983,519.2115973456595,76.60788727473333,937.9345314161562,448.56682442749104,91.51164271192648,994.7176871214884,918.1268506735394,-259.1997604030831,1304.5420224201316,220.7759493182408,-670.6440974839081,1463.1172662479494,1207.679737639328,491.6703555236951,-147.47234771581788,-444.0046777442393,-495.6545114548904,-541.4466358870143,-119.40971544680691,-470.7809120370558,-588.6727762694558,-175.78439908069504,-594.4132075283674,-716.7057994958224,-404.0723765228341,-208.5250913493876,-27.208096409474862,-215.37125898203848,220.08864931163785,-2247.251699363861,-107.23970944300451,-179.60813638847324,-33.79283615714398,-402.97267493209887,1276.2613892495694,-467.9880315758502,194.32553481154963,579.13356994905,-955.3094278295698,106.60773296561077,-769.5431877649282,350.9717151515071,-507.59974112662894
RGI60-06.00457,64.053,-16.7953,753.6346149166023,423.6013130160237,255.21277484472216,827.6996438170755,46.40182348473232,100.27256838084904,288.8466745328785,504.3601445886696,652.5194486429423,564.9433876566226,-243.3055894794956,-115.35837425091547,268.5254442813415,1103.6675974660363,-241.2430171336903,530.9099991527456,623.2233136385225,-85.15260028814374,906.9947612913256,600.3403072360161,-603.7814687806401,-54.14490669756866,637.4857730397698,293.7810620632594,795.6640837319226,601.6389995529579,465.3138285794031,544.3493125294908,21.44129303586432,131.9934831815191,420.6387006146984,-272.40759038001585,523.7356172689024,133.949595010288,892.4047135725898,461.4130346492733,146.92051806709796,1061.5964592259452,874.6480662936892,-192.4618723984416,1361.7487342468817,274.10196687395967,-555.9937779432969,1386.7621441857991,1239.7447553672844,600.8510225318173,-87.2420082614342,-366.2804276924325,-478.6939323109406,-554.0007425434869,-184.7152203761452,-727.7947079369666,-195.970759970063,-206.62904818025547,-539.2635111260255,-746.220939628656,-733.0550872375754,-347.38931136475907,-54.99281986587909,-260.0983857243931,206.23808176555548,-1858.652829077208,286.8117988969858,-275.8638612171198,52.9338470738572,-165.05293547236957,1236.394768152181,-452.0609812274935,129.32845789134964,409.55154812473313,-708.8958109674338,5.362715756020382,-778.6774121866143,311.1504293836305,-587.1715874228819
RGI60-06.00458,64.1618,-16.1805,695.7786036381681,378.5981050658719,216.6838103286448,766.4291885625053,15.758387332490692,67.32214430351033,248.2715989227132,455.0910939830085,597.2043198700351,512.8682625080663,-263.73585611546963,-141.0635628399117,227.44505417001997,1029.4103050000233,-262.73690377854075,478.6999781978288,567.0881772682153,-113.6580702246039,839.0593898437118,544.166498724886,-612.8265210180739,-85.2231338508761,578.7568115322993,248.199899996658,729.8697915735462,543.044070920089,411.6166505030794,487.0298565868712,-15.79999754448788,89.82037897033928,366.4736953214062,-299.90265347883104,464.15023694548574,88.97824994105649,816.7181751668188,401.8413223834469,98.79701067280564,1015.8029421766172,795.6709046965877,-240.57696833972213,1077.4332811822028,-104.80166597861042,-669.1120058738792,1181.112659956238,1166.7463556986102,574.5370294030408,-157.01995103641465,-362.5748463323126,-517.4461610579693,-651.9538806959421,-287.0099245439505,-919.9640147544062,-75.95814628776233,-298.2300217097848,-591.7912831625482,-777.6774188041259,-1001.5646417165036,-459.0407929650861,-59.98726075118796,-306.5810430024545,146.86900165716204,-1772.791022940229,327.7071190866491,-382.4166760180482,17.15557816258987,-114.90395697175347,1221.0051713578991,-391.458363549226,158.86716926591274,328.0543631188977,-611.8622991834073,15.213662828247127,-847.6050986279974,317.2765418208582,-587.860523445915
RGI60-06.00460,64.0479,-16.7766,789.1247772773036,468.78892255436944,305.3861442717287,861.2565385045817,102.8212870802932,155.2028881211573,338.3620894555046,547.6774223289488,691.605083768487,606.6740335082478,-177.91219624046744,-53.59942917307487,319.1895104461352,1130.080787114581,-175.50641753973164,574.2386063787927,663.971554292333,-23.632971106799157,939.7011871995692,642.1106688685444,-526.7730262855172,6.964950881907392,678.5602068615985,345.0147397303922,832.4031763078807,644.1803884102969,511.9788394741184,588.8617538768145,81.35780024311583,188.84558429747912,469.23633683660273,-203.43507330788665,569.6598076162586,191.40908722695903,927.9166374088284,509.66109283917854,204.504560895512,1121.8283393628358,911.3219408866768,-131.91046857392888,1187.5695517383256,6.91744684421726,-578.3003150380947,1331.019645377051,1287.7167956497958,692.721640936796,-32.42137766755304,-236.46678655072745,-401.9957865461273,-503.9787714173401,-123.98639465990526,-726.569327409089,-1.927321176429068,-154.37385563737251,-445.8183261252368,-632.7658991505216,-835.9618399148457,-331.05719129301514,54.39355231717733,-190.8460729433658,252.9019696156681,-1746.1803617853557,346.56465383817607,-286.8560007288762,89.39481549609727,-87.29829172393966,1223.706561211509,-399.4979556779012,166.6432220509195,347.99499193584484,-659.888853713641,30.958333233398008,-841.926586877849,317.12048150339183,-562.702203198945
RGI60-06.00461,64.6316,-16.6322,1147.4337327520514,829.0394794678626,666.7371556488183,1219.8282984999585,465.7239896505651,518.0628872131919,700.4811173853391,908.9230423103352,1052.3400505190789,968.145026280386,188.0862626348224,312.0258569852478,683.1105830015982,1489.942560644756,191.74677283107425,937.7901416622352,1027.403066827781,343.8951479574113,1302.4211051334248,1006.854533049182,-155.27740082938976,376.03199445511615,1044.475862808314,713.2346456070053,1198.516606056024,1011.86598838642,880.9636878805243,958.0482038747414,453.9388515544428,561.5357557966676,841.1425568569013,172.88261678966677,942.6252248017636,567.2980705875077,1300.7642098487229,885.772808866871,583.3411341529585,632.5273963897587,1288.737551365423,251.11683271405863,1572.0497025725567,392.972219647412,-174.23843170597155,1755.1226247211696,1686.7253208014874,974.3816628754206,337.7618539286069,158.43545351854624,37.08289335748073,-126.41042136153771,214.06078075577565,-488.476463804094,597.5375372620503,296.26526874780967,-116.55295230399196,-241.04852117826343,-615.2445077084988,25.839957094459848,380.9911379931469,182.17963974540825,586.3886497275303,-1223.0859237762315,841.2541370407708,-83.09835438049056,347.01428938873795,353.84280562926824,1530.8835296205266,-84.90081756234295,379.66047294510565,510.7533328009682,-255.04947136317224,280.8099735500925,-577.31644556635,735.5324061344241,-262.73482951079615
RGI60-06.00462,64.4201,-15.6908,323.494522184826,10.27359725386924,-149.3889032269292,394.730631714422,-347.1284651126302,-295.63361732305,-116.17077528666256,88.89331792260012,229.98782956154275,147.16454901411234,-620.2281428704149,-498.29522905648406,-133.2286964844765,660.5123850304084,-616.6081871327615,117.33050813846464,205.492897541439,-466.917476375637,476.054143352701,185.2877887923332,-957.9793036968742,-435.2914862041922,222.30444722745756,-103.55962574892708,373.8459483923981,190.22417717171356,61.445014560636295,137.27590838890723,-358.6548871845272,-252.80909561256095,22.253436539141507,-635.1675396705499,122.0725531538386,-247.1733418568644,474.3757153693345,66.10585143499117,-231.4329960765575,688.7912005401913,462.4777168510136,-562.4279158917383,758.4697259280251,-420.6416223349326,-940.7669880716084,781.6435966616832,854.071100130498,296.13481314676056,-451.8284793011238,-659.2203266608083,-780.7326655655779,-969.7505825486757,-619.7571626110214,-1290.5032597631366,-244.26902532839145,-601.7783737091711,-884.1523068666805,-1079.2199948869152,-1454.7368899077032,-884.1030903657855,-459.6860528253495,-730.2692420114131,-250.14034876117356,-2059.6200017479896,52.250684406399046,-779.6677671931702,-366.2507199739569,-478.0817889999427,666.3697989038025,-955.6560748712964,-432.3988703695873,-284.87822358133,-1128.468572480199,-588.1859575852487,-1413.312041656277,-234.1184019019862,-1156.8724230610444
RGI60-06.00467,64.2517,-15.9802,1282.730997616788,967.3972225850914,806.6525917250322,1354.412097024796,607.5663661224003,659.3977686195948,840.0565544386135,1046.4893420314063,1188.524517773408,1105.1409614633787,332.5968200994805,455.346140488204,822.8620001855276,1621.9302982845693,336.2463441518026,1075.1158880799112,1163.879656056707,486.9714112269694,1436.285981402115,1143.5898558355188,-7.321581666633526,518.9035803564828,1180.9478367892425,852.9410069687776,1333.6003474237366,1148.806310737588,1019.2326279596784,1095.652876238618,596.488432857429,703.1523994105485,980.1851720078556,318.49802919668366,1080.9849285732464,709.4544567103139,1436.0669096177448,1025.3158839140656,726.0798085779886,1646.1159171711906,1425.3968460816327,395.78391493186416,1717.2386995150357,538.7797026490169,-9.020607004626529,1810.37925086867,1821.6548226989105,1241.6301781667012,511.2994732513465,312.5838807803948,173.47682960323797,29.333883372835565,396.2679065503204,-242.7290827545397,661.3653451485538,399.7421822183341,103.28827378127087,-92.25239382659636,-437.56679386185954,101.66316539096154,500.0429791419914,243.82640996079735,694.3844268325097,-1232.8236184452148,865.9855450523702,113.9783698850288,518.5088079022948,393.2303301653844,1687.8160368965978,78.85540306958428,621.4916998546341,784.0413318406845,-123.1748506255762,475.5036642390575,-376.02782511579886,794.5725146267795,-116.43432535295857
RGI60-06.00482,64.6539,-16.6008,1085.9622109073634,768.1723378999866,606.1018052195561,1157.73326973869,405.2462398301868,457.2958058181508,639.1124965853851,846.8857292286697,989.7812620235288,905.5949951446044,127.17888085296556,250.62266213665657,620.6213881038017,1425.3320968802257,129.96970893730187,874.0179451040717,963.1740563358956,281.0222085061062,1237.022315649716,941.8755213199044,-217.80537724712835,311.94983051910543,978.5027738441556,647.7132855602706,1131.5065935114026,944.9352263438902,813.9632887291544,890.4691086061439,387.1313023046722,494.0360247057581,772.5219850681821,105.3511312039726,872.7656891784477,497.7813887750589,1228.9451133961736,814.325526427468,511.9641959424068,560.3529402162826,1214.2926438694203,177.75378831474106,1497.8687422312446,317.9229464920355,-248.3651359181683,1671.026842270121,1607.1586011362035,901.0480805997412,255.31296987669623,79.0567024271113,-36.21973022053064,-212.0299794509924,127.3178508751522,-578.2704734796295,517.4706368480995,212.43128796669075,-201.045780848722,-329.6069561617689,-702.1136443846705,-57.76092894826213,298.9441381905243,102.2943458522446,510.6192667082687,-1272.8997549458704,797.2068543064651,-130.276332768454,305.28978132690014,317.72862512945864,1528.1994951822214,-80.7765016494989,383.78673324270153,515.840422129374,-243.49397977278656,280.6143873643131,-576.8751413669671,731.0820449306425,-272.7816822971483
RGI60-06.00484,64.4743,-15.3655,895.9151115048111,581.2808463176674,420.6319217244182,965.7800488313852,221.2177141967992,272.2811948657652,451.6620593155288,656.696882644083,797.5550246925716,713.8251493838272,-56.47594252096761,65.09038829763759,430.4645648989439,1225.7216592135026,-55.89440997742419,679.3229883644672,766.8638459859751,91.59791420909474,1036.338674822044,743.7358447982011,-403.87537483275895,119.2301450152852,777.5807452825926,449.5748079417833,927.0973495378604,741.6180743096229,611.0689467045605,685.6440739212114,186.7232341407096,291.22636739972046,565.3363838834007,-95.83752790187354,661.61696792371,289.20297450558013,1010.5912852931096,598.7404446069593,297.76572849640536,343.5048985809604,987.9217813186484,-42.443278025779584,1274.953918428845,92.0347367796404,-422.3344313218463,1223.7670703625529,1361.907562112813,768.4609676645589,24.53562555928797,-184.25007140792584,-220.84088143592487,-539.6800978243026,-226.97633659534847,-986.078106956796,358.56821692543565,-174.0002387257195,-488.0965104203882,-629.0795298009814,-958.875469371558,-313.8834514484547,114.0598683991321,-165.13985688035646,319.54270414913447,-1375.3566348311433,743.4632063443787,-230.53026623991104,181.31925944595775,188.61177263213875,1429.3578074395589,-178.42308381802155,291.69839783230213,445.68508778487984,-278.1523910596646,145.5580244717407,-687.4054119781703,602.9646715970841,-440.3349740072359
RGI60-06.00487,64.5213,-14.9446,503.7466550443861,170.35584504390437,0.1950315850085768,578.1887543940094,-210.91472329309283,-156.64399745370787,33.6496058816981,251.1424632607992,400.6138198363674,312.0269158924938,-504.3232720617653,-375.2802314528537,12.208820502469257,855.3853054205492,-502.9292684965773,276.62356157848177,369.6451478903036,-345.90261201674946,655.7801807042474,345.8830646946757,-870.3149227203357,-315.52623237192336,382.6396528201316,35.27855068846805,541.8027716082584,345.5616555368247,207.57013975435348,287.0372980974783,-241.3772162560309,-130.12707213113916,160.94189437577035,-539.3585295897989,264.1396863157213,-129.98300489576997,635.3859949491773,199.57399363337285,-118.6399414467638,794.5153654825558,614.8190664613946,-461.10098936500026,1088.695072248971,-289.2794677676524,-966.7235999848436,986.8399665134845,850.3102546335989,223.19328595648653,-456.20578748076935,-725.010067861942,-816.3718399724669,-973.8135757969596,-580.2100202155399,-1150.182485970586,-512.9679786240092,-610.5226827377362,-933.8696432369117,-1093.1103036219083,-1031.231328715791,-657.2500968279016,-410.18223497349015,-650.6474497847287,-72.16774665155572,-2203.558339537737,69.26077877866767,-466.24200671144376,-181.1966291405216,-475.1866138310901,1025.4464243593889,-691.4246210072608,-110.83018524509151,208.34680775304184,-920.1741562909224,-238.98488716186725,-1006.7756558104928,138.38211740305815,-853.7743881363315
