RGIId,CenLat,CenLon,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
RGI60-16.01207,-13.7147,-70.846,-488.07596453813846,-578.8508492219725,-227.7038612919183,-111.80535224029342,-200.30179508634205,-186.6534103935641,-847.9299345996758,605.6056466079522,-568.9477206969559,-194.33545628947329,-679.9337740246198,-51.12833812359824,268.65294363196875,-578.3362357582909,-588.9524883136139,-485.62239936098086,-1438.006541912898,-23.40944579358937,-628.9000347420499,-1538.685494517054,-1030.3892617289298,-143.3991650173432,-2083.6932936913845,-523.4806700599163,-290.774456841554,-302.1874153230468,-859.030248411072,-1006.6097940991511,-1269.4459721074177,-2051.1692259270067,-608.3144700807204,-583.1099022289195,500.5388001800965,-1139.736950850075,-1488.5180518143825,-397.4335744789635,-387.56370299276,-479.0260113340205,-511.48320812026594,-572.0064253308293,-1709.3259746091446,-842.3199866118612,-289.51146151284127,-644.0877783587172,-958.5951020799585,-246.7069227074794,-312.5049867945024,-1290.726890242478
RGI60-16.01212,-14.0984,-70.2331,-316.0227902258735,-406.6189256810488,-50.80963207803476,67.46261153595259,-20.634223889293207,-5.486166138803792,-671.9329550196571,797.690377595673,-386.9760760232684,-6.861275233297317,-495.4437103488033,141.6657180324516,466.8073815910768,-386.3334553227898,-394.5474717731998,-287.47071542793617,-1239.2203391183557,178.55803267346673,-423.464771652046,-1305.4560358192855,-832.426991900807,106.95936940193344,-1895.1818353801225,-323.0977144413789,-67.36008215687681,-56.42023948454692,-618.0526524436193,-769.4360786121381,-1055.7909920562488,-1884.4841248710536,-420.2445626229988,-404.1380696020681,650.2433602813209,-995.183807600882,-1436.6343021149462,-352.1107698195548,-330.7225218214871,-393.2883531266912,-444.9668370357057,-477.76551023935895,-1658.6219300857645,-779.6760152305108,-205.6157426796688,-568.0732663196941,-890.499753291876,-180.9599144047561,-243.517399949337,-1223.1385711965302
RGI60-16.01213,-13.8817,-70.7762,-25.16348287336778,-116.09316886307228,235.7970869048282,351.9614043821167,263.3156707500767,277.02181615575654,-385.5686927002548,1070.946225347796,-105.968320411307,269.4245760703369,-217.1468660977475,412.9390065610091,733.3589876553239,-115.38153222670454,-126.0799099881858,-22.643384868821556,-975.661986278417,438.6711964735807,-167.22807731924817,-1071.981710287296,-574.0092961075311,322.6126524808605,-1636.3540276675974,-80.01780528234146,145.5574416444956,177.14733775623458,-381.0083990102552,-529.8396085909582,-799.4017966983859,-1574.6695156122005,-122.0871006353139,-97.2238993229626,980.3834997053328,-661.4528960490088,-1026.1324692043895,66.12218944894273,80.12350886333677,-3.2147336260997195,-37.75303604129973,-71.68383179853835,-1216.4188938525622,-345.5286056004642,212.65853030120812,-161.2175588870417,-474.024734757088,237.665244771052,171.64142249086655,-807.8002051243154
RGI60-16.01215,-13.9187,-70.412,-244.2679510332977,-335.5546798359836,17.69753472659382,134.3097122816758,45.31794338173488,59.07647267893135,-606.0846065713129,856.0855766681796,-325.3906865398577,51.46822997067029,-436.9775181165604,195.5738557637956,517.2660785526732,-334.72794302979275,-345.4118063056025,-241.4958600223472,-1195.301797199504,219.1793493190628,-386.5054441697441,-1281.7438975456942,-798.4051194694138,117.28308438387624,-1866.1285750778925,-305.3406327176922,-69.50068105095188,-37.59387727075701,-597.4636448128568,-747.5766814017586,-1025.9573200633208,-1812.7938357605176,-348.7233368670717,-325.84722649759385,742.0819530256236,-897.2511422290048,-1268.5669742567738,-176.0450670196825,-156.47300870932324,-227.74828473309063,-266.85757081462697,-293.3260649905734,-1457.4653573605951,-583.1027838229174,-16.9625327782205,-370.56384151486327,-693.7531178531207,13.773309550221557,-52.50453846556469,-1034.5145345419028
RGI60-16.01227,-13.9148,-70.4351,-321.2604308261704,-412.66200598909967,-59.65688137985034,56.76200705235364,-32.37898387996521,-18.81168464540759,-683.9928570161337,777.5557454031192,-403.8351208582412,-27.34039382015307,-515.9368631215743,116.12859199798936,437.389537559192,-414.7480058331031,-425.8453985245092,-322.4178868164904,-1276.6678579083732,137.25472507885303,-469.0406314993425,-1365.5629274462133,-881.8764273914742,31.91038486942556,-1950.235824453407,-389.56349691534206,-152.59610570453512,-130.93416536778165,-690.2020789127504,-839.2387335298445,-1114.4566933446456,-1886.4546254112145,-422.1370632856108,-398.5179461005278,670.838167713115,-966.8743151748416,-1337.2248983001796,-246.3946585542106,-227.9415625792605,-300.6396644133985,-340.42997655473243,-381.8351633524943,-1547.277133773971,-674.1670756083104,-109.06223294653964,-453.7640741923718,-778.0803934183901,-70.45022946977905,-136.29994467122967,-1117.5456476171903
RGI60-16.01233,-13.8792,-71.1263,-497.6059054766654,-587.7733653769658,-236.45707504728009,-120.11316033908258,-207.9184179011936,-193.65319664413192,-853.5674382602958,599.1442038195996,-573.4279157111035,-198.42007112595212,-682.6714077797442,-53.64180463700491,266.7403497091582,-578.3675042218754,-587.9288074027794,-483.6127591093775,-1434.616065353477,-18.85000969466519,-623.1715503667061,-1534.1424136385533,-1021.1104636484504,-138.10164501311797,-2072.1500909416272,-514.3902275533825,-289.12558488069567,-279.7466320526119,-836.5688795572207,-984.6198279046848,-1247.0736766004834,-2038.1191614226475,-601.7394688154976,-577.2459785757957,508.1088732763806,-1135.652737453788,-1496.8303754084675,-406.9016349836954,-399.23164718196216,-495.325917510323,-532.4530367945725,-612.4426732522132,-1744.14267608819,-877.5348300145029,-326.9876483199683,-728.2863124069506,-1025.759812467027,-305.73266553391164,-367.68598593932336,-1341.225681777477
RGI60-16.01239,-13.9109,-70.7947,29.46302074813644,-61.16061653764319,291.0908965491919,407.6121111709054,319.3229331164937,333.41415102948406,-328.83092107600254,1128.2415838620366,-48.32659200298901,327.5780337945637,-158.53001338049526,472.150575888464,793.1719859074442,-55.033779779738936,-65.08026952501356,39.06576757538228,-913.2189289226492,501.9326805327955,-103.06949827141976,-1006.521841989108,-507.8974659266022,390.7053221979245,-1567.296051450474,-8.185549581707036,222.4489467491297,239.6220234679235,-318.28915793604665,-466.4789080922999,-734.3886120939897,-1512.3590379014809,-62.47726888001144,-39.0096289317501,1037.2554749466592,-606.3584885980124,-992.4106758847336,95.86932315003736,108.03440896401015,23.045856956709827,-15.908540246654916,-69.56061475460216,-1216.030498272998,-345.4932320268673,212.61859795060596,-166.47475415537735,-475.8582618673932,238.60666088049837,174.99171156173594,-802.149841215689
RGI60-16.01240,-13.9513,-70.8339,18.220900645640626,-72.27129270000034,280.11851533116203,396.7906233995837,308.6660223523168,322.9349129173875,-339.1123200046118,1118.1612069721418,-58.167897145043845,317.9882621225149,-167.83576042098196,463.1522206131265,784.5195277696769,-63.28915785009989,-72.89232337789618,31.75969206869361,-919.9378464906536,495.89981121124,-108.284560522872,-1010.6501734526,-510.9174769704413,389.5138225755007,-1566.419993136517,-3.700352235437888,233.38183441138835,232.5069090530309,-325.36484935804145,-473.40541462379696,-740.8603050290492,-1527.5765908643702,-80.92271119527571,-58.96536773825301,1015.8750398712416,-630.6739552018031,-1039.445175127608,46.39492234445034,58.12133362977629,-26.132246353315235,-62.6515605028602,-91.98263024332276,-1235.8066609499413,-364.175360396536,194.40266170092107,-169.61443135407126,-485.02557746794486,225.7957825970821,159.7539079407523,-818.7275362431021
RGI60-16.01241,-13.9641,-70.8374,23.08156954819569,-67.32424495478985,285.1918962569565,401.976297817271,313.95278154889536,328.33652672537306,-333.64398979437607,1123.8723603118235,-52.41776524498768,323.9091551924614,-161.80501017781572,469.39093286144106,790.9507506222756,-56.74908061521934,-66.16586046442308,38.6923942837717,-912.8151775080444,503.2401058923698,-100.72054703024476,-1002.633864166664,-503.0730405539495,397.9693781931719,-1558.5845216911412,3.879945723927846,239.9211349881789,244.9681489899578,-313.1994190423633,-461.8124630964492,-730.9691137384568,-1526.287599649888,-79.77519435507037,-57.7323837838359,1017.5365466690592,-626.9780861721626,-1018.995534223502,68.50348171419444,80.52382284147231,-4.330833947863939,-44.23886978505174,-98.60068822807251,-1245.4693275961567,-374.6937596436989,183.60809012464392,-193.8080282724612,-503.5264026174365,210.8461970695027,147.27480321440015,-829.3584438895737
RGI60-16.01242,-13.9276,-70.8092,14.078113828422032,-76.5805521880777,275.64141091899216,392.1292167642733,303.8033210894937,317.8589451694719,-344.4311814688491,1112.6259399654837,-63.99352444334101,311.882611763437,-174.26386669096598,456.3969093744015,777.3988196521294,-70.8359549514046,-80.89007029828412,23.264065118584437,-928.9964913598844,486.2131682977276,-118.68430240387954,-1021.8800417800704,-523.0882811201582,376.173703987944,-1581.164785713252,-20.370968906775552,213.7831541940475,219.6550916447139,-338.1228989077651,-486.0057129573384,-753.119755287352,-1530.6505852707846,-81.67277976596827,-58.66231816183337,1017.1141889441284,-627.4835245911172,-1024.1991474688202,62.74490747501834,74.8070241349463,-9.442481398248738,-46.22236484074187,-84.18740119078329,-1229.544914228478,-358.49974920327696,199.86028897726752,-165.07036259194925,-479.7353504559732,231.69747411393683,166.136221756155,-812.2167733332141
RGI60-16.01243,-13.8995,-70.8022,79.70536143848032,-10.965201983074143,341.1596898716808,457.58946750363503,369.2382137842053,383.2438348088049,-278.97873211307115,1177.7481912456994,1.2733366767288918,376.9972436942239,-109.15658367476672,521.2749307607999,842.0842773323221,-6.153100231985957,-16.395345814993675,87.50975559120442,-864.9899251991967,549.8703473475363,-55.4685602780247,-959.7641808270588,-460.8580798000167,436.3061959087152,-1521.0676058084364,37.21110843087784,266.8024196238895,283.38466504731804,-274.1802664056074,-421.75568169655287,-687.7396135142643,-1454.8561068987258,-4.578220050961944,19.181700072219048,1095.6978891539711,-548.9335169983664,-944.902061297308,142.00790144786947,153.52183848390905,68.03079932589053,30.133989876047536,-16.479983056074893,-1161.2078000814563,-290.55945680853995,267.3148651216159,-108.5811817427571,-419.1688144692479,294.51778047911193,230.30388861166372,-747.2153720277181
RGI60-16.01244,-13.9085,-70.774,-83.43854484684813,-174.23833852854992,177.90435434502734,294.2679552499013,205.77704596467763,219.67411040056805,-442.8908140230214,1014.211606998693,-162.78704365417494,212.93902501436745,-273.5074458056048,357.01145135518044,677.8048081638901,-170.84145948368945,-181.19793962716665,-77.35232326660673,-1029.999765669188,384.830986164432,-220.47467854695097,-1123.7746185862677,-625.9962097874686,273.4429827619381,-1685.3212259244317,-124.9187439506146,109.05764082651068,115.38522015686216,-442.43312643047614,-590.3487179621367,-857.8310236229804,-1633.0283095986542,-182.46074774501227,-158.8748862351,917.33600446323,-725.1876490411602,-1109.4787595662608,-21.40678345453209,-8.77133016353552,-92.483019607248,-129.44593007667882,-174.8247889644527,-1322.4815546559137,-451.91184956764073,106.5103537621163,-254.5723233825665,-570.1307394082244,141.1511546472634,75.74235590265079,-902.7243287512908
RGI60-16.01245,-13.9121,-70.7523,310.26319876934946,219.71283035478487,572.2232530729264,688.9146707934412,600.7201367078092,614.9555812887133,-47.410348834803095,1410.409618508821,233.53282302976183,609.7696779056038,123.6579043631501,754.8018882284867,1076.1776136062874,227.87070760916131,218.08279594402288,322.5559035948245,-629.5130643162038,785.9726261337979,181.3294734924108,-720.7470531680748,-223.373327298186,677.5703270560912,-1282.9747649519973,276.2630454123942,506.4113136137139,531.537021153519,-26.936971378177,-176.05921456384556,-447.0810917703293,-1238.1669486931469,212.47733290133252,235.7496291649208,1311.417749519632,-330.36630345273835,-699.6113085897969,390.9263580431092,404.0993739659378,319.7444411023155,277.5864187601085,204.5416801247297,-945.8282804700616,-75.58201052369297,483.08980874820736,91.27212226843508,-213.45926940304983,503.9305622600052,442.4865924098395,-533.4248140494651
RGI60-16.01246,-13.9124,-70.7674,-43.915275381054585,-134.300638489204,218.3234973286521,335.1721916297489,247.17537134018409,261.6078041028454,-400.4526430177117,1057.3964481031903,-119.06817975713062,257.3874265610748,-228.36214464197676,403.0174058945922,724.7037327346842,-123.09315616161182,-132.44220662693658,-27.492017588122188,-978.97108497148,437.157064750014,-166.73307996497937,-1068.241771243598,-569.1886379768043,332.55822662932815,-1624.966048894226,-62.53176323154064,173.41368079482396,180.08897951766164,-378.13307881395485,-526.7653589418316,-796.1579718845221,-1591.5402342742827,-144.13184741052007,-122.23846322882524,952.2519271491368,-692.8276143472526,-1087.8449055569015,-0.4725302191564382,11.53265553704327,-73.21884064251897,-113.75952630574916,-168.96622506503834,-1316.2051753627177,-445.2195015672004,113.5467120442053,-266.2848743307104,-575.4858043767767,139.38182124753973,76.36996423564119,-900.385792172028
RGI60-16.01247,-13.9285,-70.7753,-145.36519674313257,-235.86511695208048,116.6703090156308,233.40711624134872,145.27687828752573,159.57569098548237,-502.67498177903553,955.1263534314214,-221.58435586534296,154.7250782201279,-331.24465825713463,299.98075783426816,621.4752649577796,-226.61462022118775,-236.2167147859092,-131.5342460053725,-1083.3311926371791,332.4652161379192,-271.7915926434616,-1173.488999709351,-675.2453772945389,226.43725644968367,-1732.232838817299,-170.28297652352802,65.4020106335284,71.53335169323644,-486.49157643239664,-634.6474291464732,-902.8718820440578,-1687.7420884644025,-239.19493372072617,-217.2157807715832,856.6617959204989,-790.0378549374791,-1200.041501908266,-114.03492504873488,-101.94900681671606,-185.53100390573584,-223.2881438968432,-255.46057191870528,-1400.8024618186355,-528.8464058158627,30.491886972548503,-339.3415406210001,-653.2086486981672,58.60114948680483,-6.598517386205806,-984.9537398704624
RGI60-16.01248,-13.9253,-70.7919,-57.6758257447601,-148.23618237737753,204.15303241759025,320.7822794652834,232.5769746355255,246.77615869732995,-415.4560935229496,1041.9666747450224,-134.64616022231814,241.46641854978395,-244.55211344869264,386.4068238783964,707.6773458884581,-140.4388459291372,-150.24282170469613,-45.81018817454775,-997.8304227469214,417.6534793640776,-186.98167634878928,-1089.6132733857291,-591.2416400488845,308.6488671025388,-1650.0770785180105,-90.5105175030582,140.45689575132175,159.73938643089946,-398.336746897243,-546.7246578237373,-815.311857008578,-1596.244741087945,-146.65121966968792,-123.98578339669923,950.6124965880095,-696.2080781233808,-1101.1761768501697,-13.755919075145982,-1.273791328985709,-84.87981817528917,-121.41159486652418,-146.56745567860528,-1289.9799638956904,-417.80628161599407,141.34037289048177,-235.43461766186996,-547.7233700878289,164.34303315582417,98.81328049240396,-879.9234084451034
RGI60-16.01249,-13.941,-70.8171,30.87240718911768,-59.80151540848641,292.4242447512537,408.9041199314581,320.55979874092884,334.6001759603966,-327.73743136679144,1129.3659220661064,-47.32862787120544,328.5396581056186,-157.65711337682274,472.9994468486716,793.9776680213386,-54.34063718040252,-64.44964119548574,39.642436028929474,-912.7122135717052,502.38975112086086,-102.65053617972734,-1005.8963851641064,-507.62759509324,391.4962666782416,-1566.9517820076553,-7.379172954801714,224.32712962122517,238.602076434225,-319.2966231684285,-467.397883811944,-735.1909859821767,-1511.7103302263708,-61.845152115363774,-38.55365913273534,1037.29500074365,-607.0681059811596,-1000.1077971068504,87.63205491103632,100.06415294255052,16.068786525174417,-21.04502744357218,-59.95047585951674,-1205.5286476499411,-334.3742291733888,224.1129706343912,-147.10296392800916,-459.9259014647898,252.30626573870825,187.0936356223024,-791.0655744169721
RGI60-16.01251,-13.9394,-70.8431,-548.2662837177776,-638.9946158549232,-286.9382616938917,-170.5690179623682,-258.9728561161581,-245.01912026800875,-907.2708242130996,549.376443426929,-627.0994979024707,-251.40766553251,-737.5568606593163,-107.13299549921032,213.69965081501255,-634.4539512427042,-644.5971930559565,-540.5474805863462,-1492.830549065082,-77.67789319314403,-682.6178354122825,-1586.3360380038616,-1086.7790358763723,-188.5924197113005,-2144.8631196271854,-585.0838573591442,-353.8753656218457,-336.75204409735056,-895.1213636631846,-1044.4177517159642,-1315.1366302544743,-2109.552081097961,-660.9759409910133,-637.1931004591311,440.5674609002181,-1200.3844873341925,-1558.8713403471247,-466.60233238044987,-452.8419586885236,-536.8409340239959,-573.1818033888295,-621.3209882820981,-1767.559153662452,-897.3286417030795,-339.690702925862,-712.3398714794884,-1024.2057825980066,-311.6152598825882,-376.88592767138687,-1355.036830217667
RGI60-16.01252,-13.903,-70.825,-51.65499434128034,-142.51968130970735,209.3209461002,325.49616521542845,236.91351348635112,250.655055064857,-411.7269849962274,1044.4460048384756,-132.13297622298603,243.18961468930732,-243.2352107188933,386.70081576631,707.0409738155194,-141.4900417273722,-152.2122798419385,-48.85055587741472,-1001.884939915411,412.33812749257424,-193.7155535514112,-1099.2611481591985,-600.607538701153,294.506400886038,-1663.2425331184058,-107.44033764479764,117.67327491670808,145.9203220513693,-411.7170983265655,-559.5936776225903,-826.2118901845166,-1588.600388027444,-136.64384501616672,-111.70726305366978,966.2661602529322,-676.7149661949895,-1056.4616475637597,32.966984144388455,45.44249931618015,-39.528394913482096,-75.31473842914322,-115.96725832708783,-1259.8594971116115,-389.3473690673165,168.17677350522646,-208.06970868413092,-519.0764562538764,193.8248946810908,128.62688908351583,-849.6882810956068
RGI60-16.01253,-13.8936,-70.8218,-68.11597959573757,-158.74526623768585,193.32168866813504,309.75136914254136,221.45123042005045,235.48887692354936,-426.540328936851,1029.896897884052,-146.25277286851895,229.44623287319456,-256.5239401117074,373.8447504221549,694.6760018560262,-153.25397392262076,-163.3637640609604,-59.330679845809705,-1011.5993435339308,403.4693585930736,-201.62589013865676,-1106.2279596768592,-606.0276476920453,290.32439402607577,-1665.0288011209868,-106.59089279838552,122.60334137404156,140.42117209505284,-417.2621518860508,-565.2269856962378,-831.8702504231637,-1605.7001397227416,-156.76797929052503,-133.21346835023357,943.5314399228708,-702.1299182516412,-1098.1751225160249,-10.400902706247196,1.31296709750304,-84.20249946507639,-120.051636927873,-153.0254327534063,-1294.806473690112,-423.7219152549412,133.97395110261178,-241.56385908969563,-553.144818461915,159.41143248158187,94.04219407481742,-884.3333486924217
RGI60-16.01254,-14.1049,-70.7439,91.22496249468637,-0.1814202590167823,352.274454802717,468.4269867220196,379.2646704230352,392.6809402986533,-271.8315037666174,1187.7964388412754,7.6913248471031,383.5736438372544,-104.5889961376435,526.543812095071,847.2455098159709,-4.029038672968657,-15.288060930835696,87.83735833884396,-866.3063187534805,547.4456224695859,-59.01471840997921,-958.0056452968018,-470.6676361140225,438.3747365973012,-1537.4715535794269,22.39520965403069,257.3241492050367,277.9818484529444,-281.024442944454,-430.10289338718536,-704.1324318791646,-1476.7624753115592,-17.065354789745538,7.145143686512199,1080.0082199792826,-557.2836507545243,-920.8138592334988,170.7970727527458,188.9582459378907,115.01061766880392,79.45326418432623,54.12947698780806,-1105.6974798498272,-233.0241565442917,329.8058146111088,-10.213610909768812,-335.7599079960908,369.6967691474829,300.9255700273026,-680.3219977938207
RGI60-16.01257,-13.8767,-71.144,128.33373686607803,37.83058203937138,388.7188820982224,504.65277134869285,416.44859268333937,430.2734071512842,-229.99654563772847,1221.9808651943365,49.076728225001744,423.4617987475635,-61.308404499685935,566.9764198773519,886.6189833310398,40.91404444386963,30.56264642658551,134.0101529856425,-817.870752935436,596.912029785155,-8.462071905306257,-921.0065740982092,-408.3968069209746,472.52039725138366,-1461.36847077304,95.45798780856856,320.45865070322674,324.62499985373546,-231.79821070712003,-379.1814331867348,-639.6728570012966,-1415.2880946510534,22.777299600553874,48.44166658535772,1135.2122652078629,-507.0927913460154,-863.8279629375731,226.23447029288343,234.2807800163801,139.07041009700674,106.13001092094404,42.34672015469302,-1088.402970882015,-221.93572601640537,328.2430810252579,-52.157043992256085,-356.9603798531202,358.807703941587,293.94768753522783,-681.5670472331904
RGI60-16.01259,-13.8545,-70.8474,-38.81250070158261,-129.339518075061,222.58366732708683,339.0084554417785,250.8255770510688,264.9296268574875,-396.64196923901017,1059.0624131649274,-116.31758300649912,259.2852879110674,-226.27714321067089,403.8858108513281,724.709499906502,-122.5381262421234,-132.40586352946605,-28.15266679557663,-979.9580139791992,435.51281637886734,-169.0912125669832,-1074.6179228855149,-571.1325630287204,323.14956950820067,-1626.632047864359,-66.81735592033976,163.8904899108282,175.14398115235718,-382.68708439813474,-531.3807561391721,-799.1064443729623,-1591.4132225933713,-146.0609161173905,-122.46560075319726,956.4907905674572,-686.8541906276135,-1056.897706810481,33.623955125945244,45.18707608218327,-42.43911403998544,-78.73629552042078,-130.09551716304588,-1271.1666593663235,-401.58316507811946,154.44071490901425,-224.08267682494747,-533.088017594273,181.14330886029768,116.76461007482348,-860.65915994819
RGI60-16.01262,-13.7117,-71.1318,311.6902999208735,220.974028950128,571.1537664369201,686.6194754422016,598.1531195418718,611.587509231348,-48.35651402652141,1401.6278357610538,229.57075586666423,603.0988659138455,118.38926277610952,745.5056983466769,1064.302240578123,219.01184988174097,208.16509619851945,311.00740206842994,-641.0782929378943,773.3264999858161,167.71523678380353,-748.3162748368923,-229.47799831064117,645.7821312383418,-1275.3612768401565,287.04880671925525,524.3819585406976,472.54241714430816,-82.48670017832212,-227.9203785209452,-481.0561434533236,-1249.266172829472,182.7820134604404,208.5069298198884,1298.655833664026,-343.2632702707444,-706.6646648791627,379.95911060156806,385.2802784370104,286.78956341973947,261.1753656062384,214.3661038336138,-910.2683610585844,-45.62436187579598,501.61675946227217,176.1568048526835,-144.96185309991884,562.7160219105776,493.0895327213311,-485.2649078941097
RGI60-16.01265,-13.7963,-71.1156,-83.90243896971549,-174.43446933900617,176.26479318337385,292.0903093579332,203.84720549575852,217.59316850660844,-442.5192606741829,1008.8587135371474,-163.71397869092658,210.446089130856,-274.2484743897658,353.709148760692,673.1275760339503,-172.39406859834054,-182.86896991178003,-79.59622165931208,-1031.545992671905,383.07039876389246,-222.49075025541995,-1136.4517515954287,-622.1227191345592,256.0863778699962,-1674.865057705315,-118.94020268749492,104.27218043422566,109.28075364627662,-446.8775099712689,-594.0178929049396,-853.0815746954408,-1624.0023063394317,-186.3689978330197,-160.39875768234452,927.0638714528188,-716.7577502361054,-1078.6646479369,11.323849430840312,18.81202428929741,-77.39248287632671,-107.73696983622122,-157.28713094827134,-1283.7738056181695,-417.1214754879578,132.50506672042454,-245.42876576028985,-551.7458231726993,162.79231516395754,96.821972913809,-879.8153068926881
RGI60-16.01266,-13.7913,-71.1203,125.03571451883906,34.61143341394224,385.3910612079314,501.32005510471066,413.201726231348,427.0716117589831,-232.8597064221233,1218.550918085902,46.213872025661445,420.5045031772751,-63.98547596115088,564.1058048068134,883.6934636863,38.44150977125727,28.190369899681382,131.69650494364095,-819.9744478520958,594.9281672486384,-10.317365776933052,-924.1442873743518,-409.0535450371528,469.1963523126575,-1460.5459820038243,96.16316054748476,320.621312071493,321.5124727193918,-234.5694145359558,-381.5924784747477,-640.1688796031459,-1413.5065688680363,22.888261263282804,48.4717145402102,1135.823237864775,-508.54584429662407,-874.863029899359,214.2500725696808,221.10377645487253,124.03177238978996,92.53670349133976,36.67851372344447,-1089.6792138675671,-223.24717345972425,326.1230174698836,-54.43632472976404,-359.3156244591123,356.2394098271057,291.04763665652376,-684.8867313391611
RGI60-16.01269,-13.7868,-71.0904,-218.34377497476132,-308.51683497888325,42.62006886276269,158.87335778679363,71.05408885066474,85.2628089673317,-574.4491214509941,877.6411749327391,-294.53599247461875,80.26243571693294,-403.8678602889434,224.84744493999784,545.0328236705559,-299.8203206141573,-309.45044324332264,-205.24274864054183,-1156.213820560708,259.5179932268737,-344.7954557249538,-1256.9992303936012,-741.5640690606588,139.33869954792556,-1789.9170174610376,-230.07555954925988,-0.0909975191034115,-12.919251010641316,-569.011134243948,-715.8701691884937,-974.2756430444454,-1756.9907379338076,-322.74958720771,-298.53877105944986,787.304881786006,-858.1265898828888,-1236.5896352147518,-149.8002793405907,-143.9760936149639,-241.8869998303828,-276.8741308232373,-348.6002110584918,-1477.0587786270316,-610.8416613081207,-61.19908528254909,-443.9839486583331,-746.9939113490567,-29.542622397090376,-92.84073958332289,-1067.3021805686883
RGI60-16.01272,-13.7474,-71.1199,-307.5978972996899,-397.83962522119367,-47.0054243544318,69.06298676392724,-18.839500068409595,-4.7717869955967895,-664.2786579532167,786.9125892364661,-384.802292537948,-10.351540820323205,-494.386864549352,133.83992928296175,453.69365652128033,-390.8878490175881,-400.683630018049,-296.7026807168473,-1247.728454120651,167.82775838020467,-436.66587560867936,-1350.61975056048,-832.8534422974543,44.635406994392255,-1880.8047471294108,-322.4436352807453,-96.11499483626272,-100.63530186079296,-656.906583525607,-804.5873462777733,-1064.2738800776697,-1855.6295245197257,-422.5696192724882,-397.5006122895605,690.7255664167769,-953.104654713938,-1306.8385558270656,-216.2353506489953,-209.71777788604643,-308.48760343347453,-340.9979000067172,-409.612243982876,-1535.0230126982776,-669.3911180826287,-120.99141655653938,-507.52574223740805,-809.465361823321,-92.09285107963066,-156.12186308822282,-1131.159121242645
RGI60-16.01277,-13.7876,-71.1109,60.911298591359056,-29.543823422850476,321.2224132014043,437.1220751387423,348.9592084900419,362.78326826964303,-297.2338534743532,1154.1845979185125,-18.28206032347235,355.9415585069107,-128.67190584436025,499.33176264412793,818.7948001524753,-26.665445176681267,-37.11836888206943,66.14868132997108,-885.8321946238607,528.7006340025541,-77.00836379543469,-991.3030228037684,-477.1785087918665,400.2958830797864,-1531.1928335775688,23.49697770357187,244.76762159769152,253.19854594586644,-302.5952739633616,-448.9724555683474,-705.8760250761727,-1463.9243892784891,-25.57906927085545,0.441429936252528,1087.4933744796049,-557.925303192107,-935.985129407,151.54566050763424,157.8007075453812,60.3886671169945,28.087893465265743,-28.222881943356263,-1154.3672760977072,-287.7381200224659,261.81330587847015,-124.37867261682784,-427.458351240045,289.0915383933952,224.5548181445893,-751.0024180400749
RGI60-16.01278,-13.781,-71.1004,-382.8637197251501,-473.4875749418862,-122.88147330794182,-7.158044222267272,-95.51243090926172,-81.88440304169536,-742.1302260867961,709.127182719491,-463.6034864934017,-89.59617302586582,-574.4642731386774,53.31871306218383,372.54578377924975,-473.1934283204313,-483.89131966270753,-380.853685525372,-1333.052874918666,81.31117141276486,-524.4965167255139,-1438.6938777291898,-924.4851843467968,-46.30324273698788,-1976.8585255679443,-419.82078356886257,-193.62922805492252,-200.2219117327129,-756.1419912119185,-902.8182217180288,-1160.704921916859,-1928.238456768024,-490.5585511281928,-464.2995108176142,623.8907680386628,-1017.7671316591684,-1371.943638018608,-282.4228501202256,-275.27000664964856,-371.9316499378524,-403.1848230350173,-467.8822776918325,-1597.0469745412745,-731.4413658709782,-182.2940242335322,-550.617673194666,-858.6430716974915,-144.2310774391656,-209.7609350161761,-1185.9116739278047
RGI60-16.01281,-13.719,-71.1314,-63.10565195942601,-153.79205115993048,196.44059450603064,311.9448272935784,223.5035068451025,236.96508514446327,-422.99321180038055,1027.085304847974,-145.0295005620631,228.51289883807337,-256.24585237633426,370.8592771963622,689.5964356659721,-155.8601241673815,-166.88829871014042,-64.30756472273109,-1016.7979540385892,397.029688859825,-209.4398364563837,-1126.5947665613612,-610.0725842051365,262.25732448935764,-1665.0043721747522,-112.9894402836563,102.8997867536151,121.63754243407392,-434.2007444911912,-581.2762099160054,-838.9028719850982,-1599.4919763994951,-161.24013051799452,-133.4896843997255,957.1433541249604,-685.2213780685893,-1028.0598148142365,64.38679489336674,71.59224860857407,-26.768222327684622,-55.25824622064979,-108.31044815700206,-1231.208809536003,-365.6200981028267,182.2269572852437,-203.1874155473057,-506.5567132504814,209.1440440291032,143.29919186493393,-833.359900901676
