RGIId,CenLat,CenLon,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
RGI60-19.00019,-67.6628,-67.6733,222.5203222917268,138.19104326018373,456.7313675544824,560.6601003631642,478.1011195031135,488.5594582718752,-116.54231729878455,1206.5820715234363,133.13868214515196,472.1068038079453,26.494255146648385,596.813872521891,885.096029357678,109.17920371439956,95.57718237102928,185.5079201627721,742.9244776070277,296.6543444530634,-50.61512704928508,138.83319333713004,80.52770657271651,-221.05182728842345,837.5506173951851,-619.299655379446,-545.3228065038529,-34.27144325049108,-359.6272599492001,-414.6714737841441,-131.72407876579973,-33.33859343770629,-544.1251876176023,-310.33334191503786,-34.70149994035214,-264.05326817058204,576.5510419599509,383.43896562876535,184.2665675200537,362.5204995983089,539.8699641210227,663.0147871407919,306.5056668988635,-52.61466745347533,-30.718976065671622,458.1719896614324,-571.5694702286889,-26.131728085639423,104.09230564710126,-673.0980881020971
RGI60-19.00020,-67.6618,-67.6422,-283.748504895378,-364.3492327522112,-41.88293957335856,66.22176966692308,-11.890936129220025,3.293429924898753,-596.7371323420466,731.6982268593135,-335.9277425402161,9.199523654824432,-429.7497698993269,147.69123543056122,443.67964400602784,-323.83966301184944,-328.37850387919684,-228.603488211227,339.5058605297115,-95.05357543879585,-429.5669095932606,-226.27396452310128,-269.5918582969788,-555.153370593945,520.026163631612,-920.4541361161758,-832.7862771422019,-323.2886721111549,-651.0463295633526,-710.1984486685305,-436.258067707681,-500.11075651673735,-1048.8463873361627,-833.5441069099949,-574.5098326340926,-832.4643735026325,-166.1937648249869,-385.14918208757655,-598.8799093052337,-436.2158039306528,-289.8431699893347,-276.91900752552857,-635.451637493473,-995.9181000143652,-975.024173138461,-486.9477907593665,-1506.717946461314,-949.0491300939536,-805.7783098455718,-1570.0991591264624
RGI60-19.00023,-67.7618,-67.6266,253.3683961720508,172.30388854519018,494.2644301085724,601.8464665988835,523.1909558076402,537.7980604309507,-62.81571511795046,1264.9172299837371,196.6551847577832,541.0440339291225,101.34658164140686,677.9481909709807,973.0593433992416,204.65601036900603,199.14434587151533,297.8847544417636,864.8817649070136,429.19885415883147,93.50990177961953,295.5702649694285,251.0228487292061,-35.7211575898999,1038.324577379738,-402.9652467230651,-315.84690722422164,193.54972595556188,-134.45892939446114,-194.1800920287879,77.92728193373075,15.537090047059351,-530.2544554782172,-313.0743723215082,-51.74713676156186,-304.7360697491863,399.1478763739874,186.23298301729545,-24.367895537737787,141.31750321699295,293.3844787308635,328.37509530795705,-29.22270829877977,-389.1593107995395,-367.9456498795313,120.30717124635204,-901.44922795324,-346.29816049107023,-205.52471336253083,-972.2816442220584
RGI60-19.00024,-67.7066,-67.5642,-514.4474661111564,-595.3930362624691,-273.4480295184198,-165.81268803049826,-244.35646466212572,-229.67302621839892,-830.0133210080295,497.3468160132926,-570.5070184118237,-226.1921384004599,-665.7238538174281,-89.31815274410656,205.65699343173569,-562.5737490080376,-568.2212124698403,-469.7241566976359,96.77920696982224,-339.19065155676714,-675.3632750785825,-474.1784164249714,-519.797097262605,-807.8829359942442,263.9547274887394,-1179.1213261777366,-1094.573811303902,-584.5273994208326,-911.442480355824,-968.3785984036972,-689.6935333672964,-711.685654744749,-1254.0806845383963,-1036.430849410351,-776.8267805643322,-1034.472957927146,-377.81585608541616,-598.4672358905011,-812.3200905018034,-649.1407110575987,-500.807708005089,-477.27671075750095,-835.2452347360586,-1195.073495872616,-1173.8860873146343,-685.9873229363877,-1705.9648852012303,-1149.6412472765635,-1006.9466255541156,-1772.0063364507396
RGI60-19.00025,-67.687,-67.7428,-257.3175033983011,-337.49601675734743,-14.701398745423289,93.82649637106168,16.22665146359636,31.93317421057417,-567.3483107514862,761.3023012646806,-305.33456713400426,40.41581383522575,-397.60708019977073,180.5309279545129,477.3886706076962,-288.84047299631834,-292.2026406230784,-191.14769151902664,378.2571581588218,-54.52266107862205,-387.0746750560868,-181.7381751958239,-222.6628806307936,-505.4633226741307,572.3429481411627,-864.606766426234,-774.2720702857468,-265.2607663708217,-593.9393212392404,-654.4879032949801,-384.6896541913128,-485.5441999170798,-1040.2886493498197,-827.6468522962577,-570.9579298214471,-831.8558385500943,-176.49564850598313,-395.9502447515709,-609.746125135763,-447.0314572054556,-300.1440586730879,-274.5240854474453,-630.494546356105,-989.6591983290888,-968.1644788520838,-480.0390289713114,-1500.2941656771436,-943.8260396751966,-800.9203633499344,-1565.567553418796
RGI60-19.00026,-67.7333,-67.7026,283.85757636659787,201.45824591529595,522.0328655928523,628.1269719209623,547.8753412234084,560.7886872771619,-41.676951347706506,1284.214012318245,213.80087031396585,555.9834326782931,113.85184042799956,687.8987691875103,980.2201486250544,208.71052333081596,199.8752263666568,294.99414524066583,858.0594293419485,417.98891991776674,77.49113394225022,274.31245975370643,224.0154354084773,-68.97231295172348,998.5647365356932,-449.4231989670893,-367.984962840652,142.19011384277874,-184.5308235467785,-241.93856557721335,35.77543913786397,46.431946886549845,-484.5731461146888,-260.76596288925435,5.658569589713597,-240.01920582281804,502.8952589958786,296.22328592289733,89.83411974238899,260.9847707224573,425.03972461934,512.060587183381,157.2523410264313,-201.49471712034804,-179.59283761756947,309.1744886776234,-716.8449462831162,-166.573275855111,-30.96394366051881,-802.6828249499317
RGI60-19.00027,-67.0869,-67.5789,751.1827444640373,668.0184885439393,987.6963940054828,1092.882035153442,1011.6989088849216,1023.5948100829268,420.1619422990152,1744.6127675233486,673.1523394988533,1013.8985863391024,570.3735770488885,1142.6908133709194,1433.1917155841525,659.9090509867394,648.95504300794,741.7155926142211,1302.077575577189,859.2205546069005,515.5901417004891,708.8033865236218,654.5471449238119,357.2380669786372,1419.8249634900728,-32.72723972863031,44.277879492727415,555.1200212755712,229.4495230334288,174.33202297878452,457.1260286806594,522.7431181524745,1.971969354399947,230.4495740917993,500.4072105598524,260.8597983127471,1031.571752754637,827.73982154472,622.9770783801041,795.5617159230541,962.1026396522556,1046.935166142739,689.5035994470525,330.0489796386318,351.64267235913286,840.0787873628083,-185.8249273927697,363.6629392383503,498.6420228789604,-273.98327572519355
RGI60-19.00028,-67.0729,-67.6151,230.70845832064649,148.16766792154013,469.38871295923394,575.7120273245223,495.3274628962309,508.2915063791676,-95.32263521786209,1233.186115370902,160.71581628374588,503.6013985374465,60.64514672752151,635.8546876049945,928.793082659722,155.82894141703875,147.03368970388436,242.40245916678825,806.6391585820436,365.7916970271828,24.72289606718971,222.0358093501642,171.76421750931783,-121.65343163714968,948.1282822194096,-502.5115325117831,-419.87014136203567,90.27138686603053,-235.9113096987528,-294.9467147113614,-16.799604899286624,-8.604341736815002,-540.7025671660284,-317.2717712909646,-48.87763454447661,-295.59574737963635,449.3158064659858,243.34447950857725,36.40767043376318,207.6774301500684,371.6989739537772,457.4352548961124,103.15832795591716,-257.5369449678461,-236.46556859385552,253.6423426111144,-774.5236743825403,-221.07688275695796,-86.40918486274973,-858.1297602153957
RGI60-19.00029,-67.1897,-68.5036,-92.09959004716472,-174.56658099432065,146.7791510828174,253.20631714367383,172.90830687745546,185.9744563959087,-417.6043316296611,911.169794335631,-161.30888601501374,181.7387851548829,-261.140717846356,314.27029675741403,607.3837409387758,-165.52293143391648,-174.16559712524432,-78.62639554637829,485.8400585780849,45.108576678124656,-295.83214992145395,-98.33221465257571,-148.45562143208636,-441.77276092200754,628.2357052916607,-822.518231832275,-739.8170008542086,-229.6395436512597,-555.7143130789069,-614.6745503408063,-336.0224217990503,-327.3045288792436,-859.8533601035888,-636.6696379970779,-368.3985284642893,-615.614679427332,124.87775221121878,-82.07555623216317,-289.6852005437159,-119.21075378937356,43.04799111526135,118.96271085280242,-236.23009268379369,-597.4320891456564,-576.6127875051716,-86.545801963789,-1114.0705166292428,-559.5726290057823,-424.1252644787854,-1195.0744749434664
RGI60-19.00030,-67.5368,-66.8763,-816.1983531128583,-898.0742951880404,-575.7885392696058,-468.5443349202616,-548.122738528448,-534.2148249549116,-1137.3703461950488,193.3727523196951,-878.9149200937654,-534.5142697117515,-976.5623389388618,-399.4458830861292,-104.74191634377937,-876.7633408161664,-883.8062427869779,-786.4449701715545,-219.63736614132637,-658.6237883243007,-997.5490512686692,-797.4115927627213,-844.8734944760531,-1135.5169893104548,-61.6517424998576,-1510.5211085766744,-1424.854403092667,-914.991021513454,-1241.3297623669316,-1301.775644568853,-1024.8599672301386,-1047.3553680262712,-1587.0718104536584,-1367.238411835201,-1100.9010181566705,-1352.9749151504404,-637.9969282206009,-848.6691224579628,-1058.87852597888,-891.1143858768262,-734.539681482074,-681.32840235493,-1037.1084718165805,-1399.4929893811693,-1379.258788090202,-888.8414804751361,-1915.3296871483424,-1357.2652398196976,-1219.795477327222,-1988.3974253297745
RGI60-19.00031,-67.5615,-66.9632,25.73414593463217,-55.67466793896956,265.5752333202402,372.5991550754544,293.5114217548549,307.5728977612821,-293.1053327383714,1032.8920412516009,-35.129752444466035,308.25311741732594,-131.84803603071057,443.424030568052,737.3667344501905,-31.394157930795902,-38.00737700149483,59.428965036076974,624.5947045271025,187.7754149795198,-149.30900590161616,50.70266901419361,4.092932758910685,-284.742938765574,785.8489373046548,-656.8709636582207,-572.6041523039055,-62.80154533208362,-390.37052094243415,-448.0658530609178,-172.84312980064823,-201.73971325089272,-741.6498619952612,-522.1694247641834,-260.581991895264,-512.367040480555,189.57294387682592,-23.590325853163108,-233.3421024273403,-66.28369727571453,89.49122068696116,144.67265098894237,-211.58711696961933,-570.0353542952162,-548.1290123742427,-60.25766263208821,-1082.467489170482,-530.2971790881273,-390.6991406919335,-1158.958531067672
