YEAR,ALA,WNA,ACN,ACS,GRL,ISL,SJM,SCA,RUA,ASN,CEU,CAU,ASC,ASW,ASE,TRP,SA,NZL,ANT
1984,-22.435844831084700,5.314504700173490,12.059384895501800,-5.019599777919670,29.992708377489000,-0.9307260140237860,-15.383653440085500,0.23843413305044800,-17.82063433755830,-0.6198728578440580,0.7785215666028910,0.4968049100382200,-25.180925846612400,-23.934992893173200,-9.524759463827430,-0.6229598243726930,-22.1701032643621,-0.4556995926891470,17.405922190441000
1985,25.106120466259100,-8.554206736262960,1.7662724548149600,-9.326215382934520,6.529423519533590,-4.833495394693080,-8.753865671367610,-2.2606333711255700,-7.765268352732000,-0.761292485825151,-0.30680885032200500,-0.23933726297395200,-16.894508346803600,-12.931786106462200,-8.46371993530329,0.44800840067890100,-9.35377196339395,0.49957924836178400,63.27106421622290
1986,-7.000719163053230,-4.533408450657890,15.62422818184340,-2.4767074272311100,56.887467779291300,4.610397097546800,-0.03798772832151630,-0.9546874819380310,5.4557253377407300,-0.8929965267089390,-1.438233090035600,-0.6947877816969,-17.092098967623300,-13.05580805047240,-8.665470042432640,-0.9200779401500790,-25.9386182844197,-0.717521244843934,4.299300984340180
1987,-5.022317967910150,-8.371968230487130,-14.510421966254000,-13.520243827506200,16.48629962091060,4.228920087940050,15.106288166492500,1.8671606025143800,28.381105800374300,-0.2323905183428750,-1.2315492469977100,1.4989716978768800,7.609535958263680,6.988488159897660,-3.583134344134290,0.8397831481643160,-4.43738093071053,0.8600575709542750,80.81794045356660
1988,28.448120732279300,-0.8609466127984560,-12.909081141702800,-16.34545435331750,-20.911569729985500,-8.727286905635870,-8.799157261713760,-3.620911127526320,-7.890576519418500,-0.5371691774691330,-0.813792827458128,0.6625345137490600,-10.485645563775900,-1.7662358750610100,-8.814501942388330,1.7128257021572300,6.49956827301164,1.6507364299403600,119.56703990741900
1989,-109.25883250995500,-7.48572834144406,8.387593039195810,-7.466582181464750,26.811464306582200,8.874462049197120,-6.224015426522880,4.3354283809017700,-4.021156849140920,-0.31820252152462900,-1.0629285040743400,0.15379337614746200,1.5714419475315100,-2.6822097091892800,-1.9978132388040100,-0.6112982770928790,-22.4450262838272,-0.43407840928715000,17.37976651436830
1990,-121.32995188558700,-6.494929878455660,-21.351645106633900,-17.38415977619550,-11.121433571718300,-5.73849274417558,-14.901402427417900,2.3375622018238300,-18.257335507833600,-0.6570787913074670,-2.0430412790298900,0.4072205426467780,-10.635673700524800,-12.508918749985700,-6.119586760703230,-0.6321419959256470,-22.810909396165200,-0.4495057840272820,16.386063068013800
1991,-34.60207925626190,-0.7176176961739530,-6.957593880842990,-11.61367853805190,-19.415390205772300,-14.558724472851600,9.645413929259940,0.25136353413747600,18.90132970420610,-1.9524771534462800,-1.8295276749149600,-0.13558850447279700,-21.48541131937500,-12.253776616328900,-13.094473974221900,-0.3484859544704650,-19.258959490491400,-0.18842690197730000,29.094268710558100
1992,-48.65426397066360,-22.65913874425350,-3.697700130082920,-10.835197277865600,30.095860030163000,9.553720825193690,1.8313639315567700,2.4470220179519000,6.1534472415073700,-0.5077256234504750,-1.34543753898514,0.10528322815856700,9.434291544496340,6.405957842388830,-0.9939303078742110,-2.7959771790005400,1.7386962522708200,1.3009703339487200,103.15964253713000
1993,-90.35173250136040,-14.533709456419300,-36.339338549412800,-23.75089306279380,-19.276044680225100,6.579332178013080,-23.461283321828500,2.7102074601096000,-30.65215213979580,0.5252664094040200,0.10263211806694600,1.0809908755139900,24.835222367615300,18.808363171577100,4.795270480348750,0.8104490364119240,-14.7712166140158,0.14835653440212200,45.564819535816000
1994,-49.75723818477790,-13.709866001733000,-9.603614716093280,-12.684873145528100,3.4491565455494000,-1.197306011811060,5.391391382250130,0.19861754266024000,12.99774723891180,-1.1328432707512100,-0.9475081083219030,-0.7650118551424220,-9.60573381097337,-9.884199801070170,-5.5972790038960500,-0.7109277181235540,-27.579867898404100,-0.7277582602002930,1.301653674205390
1995,-93.25665686750340,-6.993059223901310,-14.885642532953400,-15.62896453052590,2.748819243392550,-8.405130276623180,-12.241065460035000,1.6836950414321700,-11.006158760164,-0.7097451395324560,0.43134810660372900,0.12587367782478100,-9.94782015466266,-15.834192998263700,-5.45978654235719,-3.0759297223198200,-20.5302402292555,-0.2075386935574260,27.238604773016500
1996,-101.21599380019500,4.314657740951870,7.597187304951470,-7.379046655737240,63.792119361166900,-11.264776312345100,0.010364693728828600,-1.4886501937537200,-0.042880341134524000,-0.6034838888801530,-0.49093837373865600,-0.01786178226654740,2.5051456350704000,-6.04608024822002,-2.3827652704361800,-1.5963679324617800,-23.659935436230900,-0.32477467123688300,20.98215935978090
1997,-156.6747690793890,3.3664912199706100,4.043932698054840,-7.80092913134283,24.578533634831600,-12.077011955238900,-4.30471760464986,-1.3639750620561600,0.2856948545597190,-1.8499717920372700,-0.2451325116967790,0.41508760662242600,-49.89100443457,-47.09882785933110,-16.635041173356000,0.3210808745814820,-34.440651804389,-1.0532632979639000,-16.633349692766600
1998,-39.26270373437800,-25.28700539533040,-23.80698521693000,-20.1211985739701,-47.20715684221490,-13.14681928433400,-17.492080529683200,-0.3046945106941190,-20.219507627264300,-2.2787338820850500,-3.1921099468664800,-1.5479877425266700,-5.596200931997290,5.0686120968529600,-8.075525655235020,-3.9827437242940300,5.27202483478291,1.6477432636081700,121.58853617915200
1999,-60.05008600961530,23.357600133123400,-32.65663921623010,-22.078371816534700,-11.24112500767480,-8.68646017098483,-4.869734899679670,-0.8948726193924260,-2.7515952385334400,-1.011224609714720,-0.8517218576608320,-0.7959711182945690,-8.139519033449000,1.1993578143704200,-8.94256450900131,-0.28765030611107500,-47.662504017409600,-1.9603091552580300,-64.7769343548141
2000,10.671214067531800,4.9118896069551100,-41.130604182119700,-26.012424657044700,-17.487760109125400,-14.58140257175470,4.2770538341219000,1.7017898443704100,8.368131809333320,-0.7947704471213600,-0.9833423889301770,-1.3342941980087200,8.322569778555830,10.305947462379800,-2.751417228723830,0.1721262761538130,-18.2395234119978,-0.04482437671734720,-54.092049137650200
2001,-30.404983953904000,-16.54425990940260,-19.130891670529600,-17.83290229222880,-28.878133972873600,-9.915407335759310,-13.163977385475900,-2.72985221335051,-17.922083416007700,-1.3609345351756700,0.7612473554742640,-0.7814302274543230,-15.096965900581600,-4.3957702561757000,-9.75861711361376,0.0030193704678795300,7.722333609016860,0.3599470516119490,11.617250533045900
2002,-60.99753626169590,0.12924169188703600,9.50080090593499,-5.936016414856860,12.510215270799700,-8.824220821750270,-5.681255156939300,-3.712734407845810,-2.07570506218221,-1.3485968320542900,-0.8680355966397610,0.5611366571695340,-8.274772397577410,4.203800281692130,-7.866280971335340,-1.2425865908006300,-34.2143675308848,-1.0680857408073500,-30.537931542467600
